#{"t_start": 1784399297.7283041, "env_id": "None"}
r,l,t
167.806336,100,2.172949
120.418309,100,2.489026
185.638864,100,2.746356
205.314173,100,2.986639
151.408254,100,3.232204
192.074203,100,3.48507
145.991736,100,3.711239
166.254625,100,3.922243
127.615312,100,4.159448
204.197016,100,4.413574
191.926804,100,19.061511
202.351344,100,19.301637
218.043862,100,19.606009
193.61397,100,19.911246
142.386385,100,20.22458
190.101203,100,20.527954
166.495922,100,20.856576
133.649827,100,21.170485
181.83447,100,21.492044
186.870949,100,21.823076
190.909253,100,33.898646
212.561765,100,34.048944
217.738196,100,34.196898
173.081875,100,34.348905
215.721455,100,34.524272
136.313761,100,34.688455
157.484554,100,34.854426
170.57399,100,35.002062
143.893273,100,35.177022
215.034433,100,35.417159
234.099629,100,46.790979
224.631287,100,47.161692
165.780058,100,47.496042
199.881325,100,47.761766
180.704728,100,48.063338
163.978695,100,48.39235
218.040925,100,48.721833
159.44621,100,49.021175
180.098426,100,49.307213
219.13617,100,49.608424
148.557967,100,62.328183
170.537283,100,62.491895
204.232487,100,62.672271
209.813349,100,62.840302
196.308225,100,63.026954
197.914221,100,63.218757
182.322867,100,63.480847
229.548933,100,63.650975
182.014591,100,63.845411
236.26152,100,64.028933
194.467335,100,75.589338
172.551022,100,75.756585
183.900989,100,75.931325
180.593705,100,76.107914
162.60481,100,76.290513
223.922918,100,76.495118
169.545042,100,76.727939
226.11002,100,76.926817
191.532466,100,77.114275
192.529649,100,77.280299
172.443609,100,90.419395
251.469056,100,90.740885
167.889261,100,91.076766
152.451649,100,91.419598
153.147141,100,91.723945
210.605945,100,92.008772
201.164886,100,92.338221
182.908262,100,92.65382
229.404391,100,92.988792
188.380505,100,93.300586
204.094251,100,107.902533
247.773818,100,108.094422
188.561463,100,108.296875
245.503391,100,108.493119
169.217903,100,108.688573
197.445752,100,108.880783
267.34316,100,109.053424
173.988534,100,109.224287
154.595135,100,109.488956
241.007987,100,109.669968
175.459455,100,124.399331
231.686813,100,124.562341
233.661197,100,124.720464
274.041533,100,124.876851
223.607979,100,125.045718
170.51747,100,125.21361
254.053515,100,125.370479
260.03938,100,125.538886
195.670961,100,125.733956
248.431273,100,125.974238
220.193704,100,145.417323
238.684116,100,145.845382
207.155166,100,146.189289
191.805862,100,146.599596
158.067015,100,147.005066
258.895223,100,147.390067
224.890923,100,147.803759
202.663415,100,148.01844
193.961889,100,148.199292
256.548956,100,148.351803
240.213722,100,161.309238
238.03748,100,161.494097
217.5765,100,161.723414
290.247856,100,161.971393
175.442695,100,162.118322
