#{"t_start": 1784399297.731418, "env_id": "None"}
r,l,t
187.393132,100,2.170915
212.618759,100,2.486424
141.929543,100,2.743892
209.701614,100,2.984225
161.431664,100,3.229958
210.338632,100,3.482799
157.780534,100,3.70885
165.766032,100,3.919698
147.804633,100,4.157638
141.677277,100,4.410936
133.418021,100,19.05926
215.235985,100,19.299443
242.321781,100,19.603917
189.809096,100,19.909208
161.630384,100,20.222531
196.407015,100,20.525906
174.943425,100,20.854598
240.925013,100,21.168542
204.364711,100,21.490047
171.16891,100,21.821584
180.160818,100,33.895961
148.46536,100,34.046279
192.639606,100,34.194213
243.892253,100,34.346222
243.157544,100,34.521654
151.094583,100,34.685837
153.139339,100,34.851783
154.615622,100,34.999515
211.135041,100,35.174861
182.538674,100,35.414506
224.049591,100,46.789057
217.20023,100,47.159651
150.374751,100,47.494086
164.644249,100,47.759372
199.751554,100,48.061562
116.426906,100,48.390619
165.697257,100,48.719779
195.487761,100,49.019093
197.118109,100,49.305133
200.362516,100,49.606244
167.23679,100,62.325966
200.025221,100,62.489333
203.218302,100,62.669699
193.578451,100,62.837769
246.111647,100,63.024279
216.471912,100,63.216117
195.274929,100,63.478651
223.674287,100,63.64828
148.388374,100,63.842739
175.323895,100,64.026409
153.347064,100,75.586754
213.950608,100,75.753917
164.68786,100,75.928703
149.754164,100,76.105266
233.13639,100,76.288187
224.586793,100,76.492482
146.211783,100,76.725464
177.797321,100,76.924131
137.379416,100,77.111678
147.433734,100,77.278034
203.929052,100,90.417202
187.827004,100,90.738988
194.246485,100,91.074812
211.591177,100,91.4184
172.686429,100,91.722441
223.622881,100,92.00671
142.341086,100,92.335859
231.007311,100,92.651719
230.86156,100,92.986678
247.015261,100,93.298555
237.592889,100,107.900445
122.782684,100,108.091864
209.354409,100,108.294194
171.801802,100,108.490598
173.535788,100,108.685882
142.484964,100,108.87828
178.951378,100,109.050865
187.68088,100,109.22176
168.382013,100,109.486769
182.561431,100,109.66726
196.182187,100,124.396774
241.196547,100,124.559749
179.965123,100,124.717903
161.109615,100,124.874175
159.060245,100,125.043035
194.821135,100,125.210979
237.659755,100,125.36785
185.127725,100,125.536195
157.225164,100,125.731586
168.401444,100,125.971725
255.054108,100,145.415582
291.057666,100,145.843665
206.373431,100,146.187608
266.404038,100,146.597876
248.027188,100,147.003195
208.954709,100,147.388629
274.63929,100,147.801651
232.85884,100,148.015798
232.428496,100,148.196745
206.237903,100,148.349114
212.920245,100,161.306821
176.327942,100,161.491476
213.621518,100,161.721153
201.092574,100,161.968765
255.171984,100,162.115674
193.924077,100,162.291456
245.255882,100,162.449044
156.064872,100,162.60897
271.610384,100,162.779741
228.613099,100,162.957872
213.791814,100,177.28093
245.902786,100,177.605986
237.962059,100,177.92983
247.101348,100,178.193892
240.138294,100,178.510987
217.157438,100,178.844245
218.263672,100,179.160373
267.421861,100,179.485387
149.868096,100,179.83242
179.971098,100,180.089117
195.304429,100,191.398321
224.522012,100,191.537824
188.218686,100,191.704023
182.0147,100,191.958592
283.753303,100,192.125882
245.26513,100,192.308943
217.984315,100,192.469503
228.221138,100,192.622734
207.210155,100,192.790173
267.539361,100,192.965399
221.202302,100,207.233138
245.989289,100,207.409015
218.496359,100,207.599539
301.832728,100,207.858206
240.618125,100,208.070635
209.419195,100,208.26496
202.30401,100,208.454463
258.798923,100,208.638279
251.327644,100,208.822438
205.163719,100,209.021516
284.890099,100,221.204772
207.917572,100,221.361201
163.563167,100,221.517198
191.940062,100,221.69392
328.212765,100,221.952537
164.811988,100,222.104128
212.570026,100,222.262496
201.778061,100,222.446121
252.618306,100,222.614581
251.075638,100,222.78805
263.383437,100,235.441172
322.432491,100,235.65968
171.878011,100,235.96821
164.011426,100,236.13811
276.191266,100,236.343485
236.311783,100,236.547271
230.660493,100,236.764832
176.192552,100,237.016237
240.525103,100,237.215586
202.331092,100,237.41923
267.700417,100,253.943642
221.62572,100,254.284228
232.69812,100,254.594751
278.338207,100,254.907809
194.640115,100,255.249584
228.739801,100,255.581274
221.785855,100,255.896106
234.922744,100,256.186143
227.161113,100,256.38907
239.153963,100,256.591195
176.781052,100,272.541593
222.031631,100,272.846155
283.385474,100,273.170685
209.368456,100,273.486833
204.417349,100,273.802802
258.625029,100,274.122902
213.939699,100,274.382669
184.997721,100,274.549258
179.454711,100,274.708095
280.937099,100,274.851747
229.554102,100,287.221266
219.223478,100,287.397823
234.950359,100,287.591498
290.880488,100,287.781738
293.127478,100,287.946593
283.047752,100,288.127089
328.235476,100,288.407741
293.547284,100,288.585148
192.635317,100,288.78772
304.692513,100,288.958618
279.472849,100,302.346135
226.619079,100,302.534956
243.118806,100,302.721966
276.027421,100,302.923296
256.066349,100,303.087161
224.458285,100,303.237248
289.667535,100,303.399832
262.362351,100,303.55945
298.953859,100,303.703882
233.789162,100,303.843231
272.962347,100,316.223952
276.552827,100,316.500625
228.056072,100,316.697316
158.44387,100,316.924535
232.516023,100,317.09664
284.423865,100,317.27251
273.716842,100,317.460055
246.206126,100,317.635779
220.979844,100,317.81851
224.427019,100,318.00442
253.045149,100,330.173524
266.713847,100,330.401961
224.496184,100,330.621599
292.908117,100,330.807669
238.333089,100,330.997936
259.640581,100,331.169688
249.108158,100,331.341524
298.51856,100,331.504625
288.235176,100,331.684878
213.510611,100,331.855993
212.40642,100,344.432028
251.109735,100,344.631747
259.386786,100,344.862291
287.121525,100,345.03605
252.168057,100,345.207701
294.119567,100,345.381442
201.147627,100,345.564835
213.946978,100,345.766285
310.547489,100,345.944748
204.060281,100,346.104649
224.291195,100,361.143967
227.277474,100,361.331926
239.525751,100,361.508877
224.208683,100,361.705166
302.505506,100,361.890813
265.657743,100,362.07298
248.519828,100,362.245513
242.627556,100,362.508932
255.100384,100,362.710021
315.148568,100,362.917972
230.555955,100,375.3007
303.735077,100,375.444597
284.992321,100,375.602126
205.450552,100,375.757547
261.850257,100,375.928185
370.310432,100,376.089384
283.732004,100,376.240767
246.790398,100,376.38796
294.742605,100,376.613249
270.986235,100,376.889801
206.378001,100,389.584279
223.806911,100,389.768982
271.687657,100,389.964853
290.284391,100,390.166798
224.465509,100,390.353385
183.881961,100,390.548118
297.161889,100,390.782161
275.515568,100,391.061037
194.036902,100,391.282022
250.237915,100,391.471082
270.994465,100,402.399685
349.100602,100,402.53986
295.965791,100,402.685503
253.099588,100,402.83885
203.694054,100,403.101649
177.351743,100,403.27001
263.756812,100,403.474211
315.812766,100,403.647845
279.950119,100,403.817971
238.894982,100,403.992606
244.881244,100,415.920015
254.288484,100,416.072906
235.28839,100,416.221887
224.802522,100,416.364477
281.889435,100,416.512062
248.967015,100,416.678645
217.8312,100,416.838312
271.058594,100,417.004989
271.004602,100,417.151686
292.763613,100,417.386727
273.262979,100,430.190875
220.375001,100,430.431149
292.299855,100,430.693987
238.999645,100,430.951773
269.936055,100,431.196889
266.302482,100,431.454125
226.734701,100,431.740791
317.582167,100,431.997633
243.144169,100,432.24334
283.771352,100,432.475875
302.884079,100,445.011054
298.012284,100,445.163942
332.888405,100,445.320499
285.741107,100,445.532406
337.103962,100,445.786121
308.747645,100,445.966748
259.622626,100,446.117428
279.502064,100,446.267527
252.895054,100,446.421546
236.501662,100,446.589255
311.477974,100,458.784084
213.62512,100,458.94618
332.989852,100,459.123842
221.646152,100,459.293849
240.268242,100,459.520646
310.425492,100,459.734907
257.099681,100,459.886327
303.177374,100,460.05473
245.039871,100,460.217233
287.792531,100,460.369873
220.25052,100,472.165922
252.284853,100,472.354556
290.465228,100,472.525157
299.905801,100,472.698406
230.618354,100,472.87334
268.192451,100,473.036551
328.510699,100,473.202517
269.895151,100,473.367585
210.84774,100,473.519439
295.045062,100,473.745622
304.577717,100,487.827814
330.42211,100,488.012969
304.483602,100,488.294094
200.2665,100,488.507236
290.461621,100,488.710311
295.440486,100,488.891111
269.41068,100,489.068968
216.360578,100,489.247974
208.726427,100,489.436711
286.567009,100,489.619746
307.48451,100,502.104751
297.075543,100,502.289584
229.649677,100,502.475171
269.27414,100,502.741001
283.15219,100,502.956965
254.583048,100,503.183557
303.263411,100,503.373051
251.245018,100,503.55838
303.723642,100,503.743878
274.148156,100,503.93018
304.451409,100,516.449707
233.093261,100,516.620624
340.119419,100,516.782305
205.480778,100,517.062047
265.090494,100,517.234766
279.185776,100,517.398334
284.999122,100,517.553005
290.234869,100,517.708734
329.744611,100,517.859928
291.494957,100,518.017074
221.439931,100,530.728305
322.962727,100,531.059206
306.484488,100,531.268992
292.07992,100,531.474987
270.999115,100,531.658844
343.321557,100,531.836911
312.700109,100,532.004074
329.642359,100,532.164802
349.9829,100,532.327716
258.174383,100,532.482142
287.889243,100,545.986651
329.496189,100,546.14811
196.911189,100,546.331955
243.514245,100,546.50966
239.014026,100,546.706966
243.126866,100,546.892425
315.485401,100,547.087104
346.437387,100,547.350557
273.133988,100,547.562667
281.25388,100,547.783042
313.567935,100,562.226701
343.084841,100,562.394822
294.413216,100,562.568585
266.200344,100,562.757755
314.021467,100,562.946102
228.753403,100,563.111892
337.324566,100,563.276782
266.531334,100,563.445577
264.562916,100,563.696854
266.953755,100,563.886986
251.453126,100,579.734299
269.944217,100,579.89563
287.425662,100,580.044541
218.670781,100,580.203673
277.230521,100,580.373021
316.750735,100,580.562683
226.096179,100,580.764857
238.196365,100,580.946699
195.289463,100,581.205255
282.269698,100,581.421125
263.717698,100,593.687856
298.081629,100,593.878454
262.952288,100,594.05019
325.660669,100,594.241184
286.162843,100,594.414216
248.621693,100,594.596118
282.74707,100,594.762337
339.430332,100,594.910631
338.964942,100,595.070864
293.140626,100,595.234846
296.082661,100,607.265852
269.003337,100,607.417823
266.571331,100,607.603754
300.377124,100,607.801797
363.70822,100,608.080771
218.246121,100,608.254168
343.43343,100,608.439962
324.57929,100,608.613849
251.536563,100,608.797209
347.191208,100,608.980599
339.459503,100,619.738475
376.017526,100,620.031824
299.32435,100,620.213291
332.322084,100,620.410951
285.511792,100,620.595743
190.221788,100,620.804264
215.8517,100,621.022778
355.955064,100,621.220163
335.922466,100,621.406731
288.231805,100,621.597557
311.120062,100,634.289325
318.769564,100,634.484954
275.671916,100,634.687599
286.840471,100,634.896214
271.116243,100,635.086902
249.744666,100,635.253934
345.829516,100,635.41357
355.546915,100,635.595685
258.233173,100,635.814052
322.99056,100,636.070332
344.701836,100,647.539763
256.604459,100,647.700428
272.899077,100,647.970292
298.518751,100,648.129171
293.191137,100,648.304478
241.421917,100,648.46941
209.879988,100,648.621866
300.808199,100,648.778915
336.12766,100,648.931427
335.222609,100,649.107297
290.076835,100,661.311936
324.727784,100,661.466317
273.652932,100,661.627615
271.178245,100,661.825907
253.356269,100,662.05214
356.965291,100,662.206164
288.878954,100,662.389805
293.053648,100,662.556786
308.004522,100,662.726956
291.799224,100,662.892757
312.460343,100,675.521659
344.077487,100,675.838683
322.269525,100,676.089792
269.097201,100,676.275804
254.88342,100,676.451122
348.381502,100,676.621107
238.932516,100,676.777081
322.793329,100,676.929435
304.234777,100,677.103407
265.56892,100,677.249729
263.358978,100,689.75215
346.606625,100,689.945757
196.873869,100,690.253815
344.970333,100,690.471064
375.546021,100,690.687872
306.033309,100,690.957847
314.42067,100,691.16822
378.530653,100,691.363806
303.147228,100,691.535982
274.4587,100,691.715565
259.904427,100,703.480302
287.71864,100,703.667372
258.912334,100,703.862792
246.535239,100,704.088504
362.225519,100,704.348015
312.027832,100,704.561955
352.751377,100,704.765878
259.037614,100,704.935794
306.953325,100,705.118569
304.907207,100,705.302154
249.198995,100,716.645538
288.236178,100,716.791027
326.915057,100,716.931678
234.748865,100,717.070997
312.578981,100,717.215891
268.367152,100,717.368616
317.937898,100,717.523898
344.015394,100,717.678137
330.518803,100,717.829782
305.105914,100,717.972158
244.254799,100,729.46296
316.450064,100,729.666105
286.207487,100,729.86121
341.787406,100,730.068731
324.463764,100,730.365782
416.70908,100,730.569426
246.425359,100,730.783801
369.821507,100,730.998813
269.212038,100,731.179974
211.252506,100,731.384592
316.17525,100,743.840724
324.95892,100,744.153418
278.78422,100,744.470033
321.930377,100,744.745285
217.980367,100,745.052779
274.031535,100,745.368283
307.272828,100,745.680479
272.201975,100,746.005212
269.892483,100,746.315634
233.618406,100,746.599799
304.28703,100,759.7616
310.901262,100,759.900309
297.306155,100,760.036785
250.482308,100,760.176291
314.695842,100,760.314777
259.166066,100,760.576619
324.711561,100,760.775113
333.846655,100,760.943197
339.54929,100,761.105471
233.955315,100,761.25926
315.721122,100,772.485732
298.906389,100,772.71976
294.103553,100,772.909475
330.359007,100,773.078989
305.511264,100,773.263025
247.169451,100,773.45097
281.642344,100,773.627927
273.743493,100,773.822052
321.059002,100,774.005829
317.039357,100,774.175215
248.240667,100,785.297582
340.158488,100,785.437749
270.259836,100,785.590254
299.042421,100,785.764722
258.099311,100,785.924764
279.845321,100,786.083102
357.859053,100,786.224209
261.605548,100,786.358603
215.798104,100,786.501758
360.499004,100,786.735241
395.955983,100,798.404752
283.003737,100,798.651567
308.42377,100,798.897792
326.682305,100,799.129859
316.05469,100,799.322551
266.953067,100,799.511959
299.292233,100,799.721283
348.918282,100,799.90232
312.985273,100,800.087415
280.60715,100,800.266241
323.056674,100,812.194578
267.105219,100,812.358823
344.862401,100,812.527802
311.312126,100,812.790045
221.762843,100,812.93146
361.230657,100,813.081679
310.995207,100,813.259326
272.842943,100,813.413723
194.825405,100,813.572612
315.992582,100,813.759226
261.53028,100,824.52699
300.409205,100,824.765837
287.871987,100,824.945244
275.813278,100,825.106676
280.137467,100,825.259011
295.847745,100,825.397985
244.514775,100,825.54899
266.294593,100,825.700222
358.060817,100,825.849231
235.670181,100,826.011649
256.590543,100,839.357969
312.860771,100,839.547158
290.786315,100,839.726222
225.935428,100,839.888393
380.4512,100,840.054448
270.426844,100,840.205907
372.334445,100,840.352741
296.930386,100,840.531546
341.435578,100,840.733263
311.410366,100,840.999137
286.811629,100,851.393279
314.704101,100,851.538942
249.837748,100,851.682567
365.184212,100,851.833017
315.155501,100,851.975625
289.860207,100,852.115299
291.105888,100,852.282281
352.894449,100,852.447878
276.410056,100,852.620629
288.383284,100,852.856972
376.813841,100,867.317695
301.359821,100,867.623235
294.740874,100,867.942274
311.692109,100,868.254823
246.648842,100,868.558277
352.218036,100,868.881089
296.263507,100,869.149069
366.759742,100,869.39686
274.633593,100,869.698843
360.130158,100,870.009594
272.636988,100,882.334045
378.735111,100,882.516811
378.869775,100,882.695894
268.696931,100,882.927088
276.358655,100,883.133232
359.129477,100,883.320166
297.637528,100,883.510094
327.781407,100,883.697319
332.768254,100,883.885622
283.900982,100,884.071112
354.053531,100,895.490592
239.990303,100,895.687599
257.81096,100,895.864396
262.703515,100,896.026707
392.776192,100,896.190749
325.290293,100,896.372629
402.746085,100,896.540628
322.111475,100,896.705603
318.683706,100,896.868799
337.982837,100,897.049619
323.350059,100,910.083513
315.540448,100,910.247414
305.416384,100,910.40862
289.412502,100,910.595206
261.864478,100,910.772659
377.019416,100,910.931844
343.948267,100,911.08906
280.119272,100,911.355159
368.014061,100,911.533588
325.367286,100,911.739883
241.660444,100,924.533278
310.55419,100,924.680686
358.369686,100,924.828537
279.491898,100,924.982202
372.73923,100,925.166241
355.625388,100,925.404921
317.033956,100,925.555113
321.962644,100,925.727725
271.035641,100,925.871194
376.321816,100,926.012915
374.215985,100,938.487095
370.499524,100,938.794105
291.449642,100,939.10539
295.677958,100,939.384643
297.322059,100,939.549583
344.53193,100,939.723458
351.323628,100,939.86779
314.369623,100,940.004183
309.342017,100,940.141275
263.226782,100,940.292393
345.603461,100,952.019989
303.401377,100,952.182849
294.488839,100,952.341824
385.327933,100,952.503335
353.539086,100,952.671488
249.333447,100,952.829714
271.523331,100,952.980907
314.307132,100,953.144172
296.834664,100,953.391906
396.573125,100,953.570954
287.349773,100,967.065252
228.212309,100,967.342376
370.108764,100,967.596169
300.065462,100,967.819264
329.435646,100,968.033272
307.194558,100,968.244319
364.35565,100,968.467268
292.635207,100,968.688684
378.261294,100,968.886046
327.139329,100,969.094213
327.526871,100,982.334764
350.877735,100,982.500015
330.468792,100,982.657009
247.902053,100,982.810735
318.012941,100,982.966591
215.572835,100,983.152581
363.322191,100,983.400581
239.298532,100,983.551321
323.58812,100,983.729492
325.566577,100,983.88452
294.098485,100,994.645246
266.226448,100,994.794394
358.790545,100,994.93342
318.143305,100,995.071023
348.837964,100,995.319314
332.157775,100,995.478705
324.749436,100,995.660029
311.918304,100,995.817726
253.624555,100,995.979492
321.353834,100,996.126508
345.90215,100,1007.659748
358.419294,100,1007.838904
339.094625,100,1008.001593
283.499137,100,1008.16062
379.502426,100,1008.323231
364.532277,100,1008.483536
286.607899,100,1008.638002
270.08708,100,1008.785029
320.026617,100,1008.940027
351.154696,100,1009.089556
329.739177,100,1020.328187
293.01638,100,1020.481634
392.509225,100,1020.622897
286.935068,100,1020.802533
335.743581,100,1020.95671
369.824994,100,1021.09968
250.89957,100,1021.37331
262.044239,100,1021.524179
272.380355,100,1021.699679
317.984305,100,1021.863585
405.96064,100,1034.666188
308.865869,100,1034.855012
351.167199,100,1035.050008
362.387477,100,1035.323282
381.599249,100,1035.525957
279.682989,100,1035.745146
364.045837,100,1035.923665
350.59479,100,1036.119158
263.480832,100,1036.306949
279.592627,100,1036.49325
346.884628,100,1048.030217
301.417041,100,1048.179966
321.659283,100,1048.337817
341.587086,100,1048.492835
382.011021,100,1048.646212
336.029048,100,1048.802782
347.138418,100,1048.979255
300.381184,100,1049.159972
