#{"t_start": 1784399297.7306614, "env_id": "None"}
r,l,t
168.810453,100,2.171478
155.01917,100,2.48707
210.563597,100,2.744463
166.755163,100,2.984681
157.638607,100,3.23044
153.220369,100,3.483405
164.682914,100,3.709368
253.23197,100,3.920225
214.534432,100,4.158127
192.981179,100,4.411598
168.261433,100,19.059792
181.862189,100,19.29994
140.252321,100,19.604445
193.971459,100,19.909719
160.387353,100,20.223016
139.162226,100,20.5264
176.648775,100,20.85503
144.39621,100,21.168959
170.626245,100,21.490544
104.534638,100,21.822039
118.206782,100,33.896626
172.559654,100,34.046932
178.14424,100,34.194874
137.254984,100,34.34688
197.169721,100,34.522318
204.551469,100,34.686497
208.069504,100,34.852443
205.270147,100,35.000139
170.440877,100,35.175393
237.812974,100,35.415158
198.027197,100,46.789528
225.444501,100,47.160132
182.696756,100,47.494596
179.839178,100,47.759958
160.859475,100,48.06185
144.092186,100,48.391083
160.356071,100,48.720279
167.130973,100,49.019613
202.620625,100,49.305657
205.313399,100,49.606714
220.478239,100,62.326563
218.109419,100,62.489938
257.587574,100,62.670357
207.480935,100,62.838406
195.831794,100,63.024945
189.848063,100,63.216746
150.841517,100,63.479207
233.31355,100,63.648942
170.791327,100,63.843401
157.259182,100,64.026963
183.401679,100,75.587413
141.409757,100,75.75458
219.260871,100,75.929354
182.593308,100,76.105914
180.462622,100,76.288842
169.802985,100,76.493093
199.945733,100,76.726022
174.069005,100,76.924789
163.366865,100,77.112337
92.439233,100,77.278614
251.691396,100,90.417787
194.3945,100,90.73947
199.355985,100,91.075306
254.273793,100,91.418825
190.885678,100,91.722845
227.950069,100,92.007191
223.915617,100,92.336512
216.520701,100,92.65228
185.158211,100,92.987231
245.138455,100,93.299034
194.763926,100,107.900954
210.902576,100,108.092527
203.986072,100,108.294853
253.150564,100,108.491207
189.552774,100,108.686546
228.040732,100,108.878874
186.318692,100,109.051527
150.406346,100,109.222375
181.887814,100,109.487318
198.680618,100,109.667924
169.846627,100,124.397433
198.980857,100,124.560408
209.959133,100,124.718563
185.684391,100,124.874836
206.952692,100,125.043697
160.195215,100,125.211628
198.511214,100,125.368512
240.850687,100,125.536862
226.359724,100,125.732153
184.687847,100,125.972379
224.192335,100,145.416025
207.529008,100,145.844014
189.220864,100,146.187929
223.29508,100,146.598243
206.5631,100,147.003695
251.020195,100,147.388912
270.869995,100,147.802161
229.305229,100,148.016464
231.81229,100,148.197389
165.707576,100,148.349779
198.812095,100,161.307446
236.001406,100,161.492121
205.109014,100,161.721727
269.820977,100,161.96943
256.5371,100,162.116322
228.638555,100,162.292099
181.972326,100,162.449697
247.824366,100,162.60963
194.185393,100,162.780402
160.0963,100,162.958531
175.057552,100,177.281467
221.234114,100,177.606463
260.261305,100,177.930405
199.899089,100,178.194501
223.631008,100,178.511492
263.010428,100,178.84474
173.697024,100,179.160815
233.410486,100,179.485878
193.714753,100,179.832925
215.368053,100,180.089696
212.359598,100,191.398985
204.476462,100,191.538492
234.238352,100,191.704563
187.286908,100,191.959219
212.506731,100,192.126548
254.117594,100,192.3096
267.293233,100,192.470162
195.559782,100,192.623397
264.791806,100,192.790815
258.449581,100,192.96603
211.721183,100,207.233801
182.468554,100,207.409676
189.387329,100,207.600093
252.322216,100,207.858746
238.020462,100,208.071202
233.298148,100,208.265524
232.016509,100,208.455032
248.119455,100,208.63881
270.162263,100,208.822963
164.051188,100,209.022086
245.608721,100,221.20542
253.186773,100,221.361866
235.778496,100,221.517865
262.820307,100,221.694436
245.575537,100,221.953195
214.257898,100,222.104786
196.747463,100,222.262989
224.044045,100,222.446686
192.43584,100,222.61521
256.624383,100,222.788708
281.19866,100,235.441829
245.589786,100,235.660189
226.179611,100,235.968796
206.172976,100,236.138762
167.607675,100,236.34407
199.651532,100,236.547909
212.351118,100,236.765494
258.96756,100,237.016899
230.502042,100,237.216229
268.711007,100,237.41989
221.186478,100,253.944175
261.560216,100,254.284835
188.689899,100,254.595257
161.377073,100,254.907698
294.695137,100,255.250019
230.684958,100,255.581753
