#{"t_start": 1784399297.727277, "env_id": "None"}
r,l,t
233.63187,100,2.173684
112.629343,100,2.48962
154.009745,100,2.747154
146.962567,100,2.987289
87.559506,100,3.233026
174.736201,100,3.485873
146.766895,100,3.711876
155.031919,100,3.923064
116.844782,100,4.160151
223.599909,100,4.414227
203.971857,100,19.062182
136.353596,100,19.302289
175.298928,100,19.606674
207.967012,100,19.911924
140.137623,100,20.225238
159.74707,100,20.528622
191.732546,100,20.857195
139.623141,100,21.171119
127.642679,100,21.492713
145.448717,100,21.823759
236.264082,100,33.89944
198.804049,100,34.049788
164.8169,100,34.197741
178.663599,100,34.349729
204.456125,100,34.525111
177.229846,100,34.689278
218.751263,100,34.855276
171.847941,100,35.002841
143.459967,100,35.17771
165.504872,100,35.418
204.330844,100,46.791344
168.051565,100,47.162351
170.452525,100,47.496561
182.568833,100,47.762262
194.392669,100,48.064009
208.70035,100,48.393018
202.602328,100,48.72249
166.667416,100,49.021863
221.739365,100,49.307927
181.894543,100,49.60906
184.405678,100,62.329013
220.203404,100,62.49273
220.56235,100,62.673113
152.943387,100,62.841139
191.162752,100,63.027793
255.338105,100,63.219461
187.181991,100,63.481484
211.269614,100,63.651809
179.340457,100,63.846233
193.655556,100,64.02974
184.817906,100,75.590156
173.522852,100,75.757389
153.730308,100,75.932164
265.987159,100,76.108752
165.210072,100,76.291135
189.830787,100,76.495966
213.369614,100,76.728709
167.85232,100,76.927659
206.03748,100,77.11511
278.445337,100,77.28103
206.942011,100,90.420215
184.718652,100,90.741516
228.181703,100,91.077435
233.152999,100,91.420224
199.800916,100,91.724634
130.887339,100,92.009421
128.453399,100,92.338909
182.288294,100,92.654588
228.464641,100,92.989411
209.699193,100,93.301231
131.813022,100,107.903192
215.381754,100,108.095263
217.734782,100,108.2977
183.803566,100,108.49394
185.552686,100,108.689367
160.962982,100,108.881582
161.0477,100,109.054236
144.40976,100,109.22511
231.349105,100,109.489641
170.635551,100,109.670825
169.54277,100,124.400089
148.079555,100,124.563145
201.276856,100,124.721296
169.821714,100,124.877685
156.473475,100,125.046551
248.415021,100,125.21433
231.638442,100,125.3713
171.214468,100,125.539727
196.12159,100,125.734702
227.685979,100,125.975072
181.761227,100,145.417985
205.112522,100,145.846117
188.571784,100,146.189947
175.677379,100,146.600264
