#{"t_start": 1784471920.527286, "env_id": "None"}
r,l,t
162.274473,100,1.59163
175.330409,100,1.79977
197.79829,100,2.024621
116.912032,100,2.188037
254.663979,100,2.363355
240.022667,100,2.519848
249.700678,100,2.671568
277.807489,100,2.835338
178.535942,100,2.999762
255.683442,100,3.148344
198.937715,100,15.191089
181.630848,100,15.520814
106.141493,100,15.84972
101.271238,100,16.199221
235.252581,100,16.479109
195.462962,100,16.7604
90.583852,100,17.090598
70.983172,100,17.410958
69.671144,100,17.756534
294.382385,100,18.110346
233.729403,100,30.164228
217.330559,100,30.319963
223.219034,100,30.480674
87.255224,100,30.632129
172.050263,100,30.793738
220.362201,100,30.947775
123.949166,100,31.114206
97.837379,100,31.281866
140.468735,100,31.44793
202.613978,100,31.648347
71.946293,100,41.445501
270.857264,100,41.592348
155.759522,100,41.740414
288.296788,100,41.88922
175.893061,100,42.03579
131.137326,100,42.182284
260.345547,100,42.325019
244.465313,100,42.466445
152.363057,100,42.612405
82.854043,100,42.763186
69.568538,100,53.693245
124.823599,100,53.90224
174.524305,100,54.09539
112.760841,100,54.306749
229.175926,100,54.539836
96.948304,100,54.743742
204.055622,100,54.935395
255.216027,100,55.113177
138.515352,100,55.295594
78.292637,100,55.478803
159.752856,100,68.352673
126.813423,100,68.568506
25.545296,100,68.776212
120.701895,100,69.069389
237.375456,100,69.307392
126.839165,100,69.504134
134.012104,100,69.69085
193.88805,100,69.879242
271.221489,100,70.074282
238.576087,100,70.265824
225.180581,100,80.149345
227.515493,100,80.294773
208.645308,100,80.441903
194.143113,100,80.60381
266.822994,100,80.775709
149.455953,100,80.976871
161.009151,100,81.257137
68.944549,100,81.424707
231.822497,100,81.587274
164.201812,100,81.768141
66.311183,100,91.051377
157.716044,100,91.293046
94.80498,100,91.444906
112.562322,100,91.591408
252.161184,100,91.741577
247.458133,100,91.908751
88.61999,100,92.054379
326.289536,100,92.193317
110.622066,100,92.334512
263.63278,100,92.48799
298.907301,100,102.700254
132.286854,100,102.861843
157.903086,100,103.023574
304.606266,100,103.282995
126.856415,100,103.461205
127.025125,100,103.635925
244.433712,100,103.815906
123.22809,100,103.976084
186.59678,100,104.144931
102.107908,100,104.331779
69.922858,100,119.088441
256.256915,100,119.3215
142.079954,100,119.459982
131.112903,100,119.623174
215.659378,100,119.789363
157.279404,100,119.942804
187.397895,100,120.099182
194.184322,100,120.2609
266.131893,100,120.433736
189.420749,100,120.596747
98.325554,100,131.914111
130.986426,100,132.07262
123.675243,100,132.235317
187.597015,100,132.404611
159.893535,100,132.55108
121.456082,100,132.703285
178.558107,100,132.885583
266.281939,100,133.047738
259.115301,100,133.311876
161.5323,100,133.454444
232.933137,100,144.971337
176.593245,100,145.213127
323.747149,100,145.399879
300.705997,100,145.569514
263.945458,100,145.736152
290.174591,100,145.894309
252.420211,100,146.063701
210.382089,100,146.235061
268.489851,100,146.396048
266.936014,100,146.544666
235.807174,100,158.705246
182.516245,100,158.862238
108.266344,100,159.023264
161.629708,100,159.27389
127.884641,100,159.446949
133.382119,100,159.632403
309.461861,100,159.788357
109.61972,100,159.948153
287.206619,100,160.113655
347.415463,100,160.264952
286.0235,100,171.897143
146.628704,100,172.047023
244.691967,100,172.192924
148.709523,100,172.348879
139.225061,100,172.517383
150.411603,100,172.683795
106.811254,100,172.844963
129.087796,100,173.000864
238.431194,100,173.157689
172.893145,100,173.335417
135.427689,100,184.138009
135.879303,100,184.297298
247.185424,100,184.454087
344.041843,100,184.621771
158.645466,100,184.783484
226.410453,100,184.951114
180.998223,100,185.104218
240.08301,100,185.260973
200.581067,100,185.523452
126.840568,100,185.689586
