#{"t_start": 1784471920.5276837, "env_id": "None"}
r,l,t
188.170749,100,1.591469
226.999303,100,1.799741
118.31811,100,2.024425
169.361099,100,2.188038
279.354122,100,2.363221
140.468063,100,2.519714
212.484041,100,2.671487
217.660396,100,2.835263
117.910028,100,2.999573
120.475963,100,3.148153
253.939135,100,15.191252
225.832035,100,15.520898
141.160504,100,15.849836
167.800484,100,16.199303
193.860483,100,16.479225
92.559901,100,16.760507
201.207577,100,17.090657
228.489852,100,17.41105
100.271093,100,17.756646
141.827061,100,18.110451
65.883725,100,30.164269
22.500138,100,30.319776
131.622837,100,30.480502
77.722017,100,30.631918
220.407883,100,30.793557
179.992734,100,30.947586
260.046899,100,31.114042
49.514357,100,31.281695
224.816615,100,31.447729
225.205624,100,31.648406
97.647222,100,41.445446
126.385306,100,41.592183
294.853919,100,41.740269
153.12028,100,41.889069
121.104323,100,42.035617
191.052599,100,42.182106
161.188502,100,42.324822
202.198872,100,42.466286
104.463913,100,42.612263
186.285082,100,42.762976
118.512274,100,53.693152
255.062987,100,53.902051
117.235039,100,54.095217
215.283841,100,54.306689
127.40877,100,54.539665
271.48435,100,54.74358
81.289674,100,54.935336
112.148595,100,55.112968
155.323161,100,55.295419
133.013475,100,55.478663
185.654312,100,68.3525
219.497616,100,68.568328
218.088082,100,68.776022
97.367578,100,69.06945
143.12837,100,69.307308
236.923574,100,69.503982
168.571554,100,69.690701
260.217379,100,69.879248
116.692691,100,70.074127
289.166657,100,70.265797
151.064833,100,80.149187
111.826535,100,80.294591
101.309284,100,80.441693
230.899341,100,80.603647
236.568039,100,80.775547
163.481587,100,80.976959
244.914018,100,81.257235
270.913359,100,81.424557
120.421906,100,81.587115
222.144193,100,81.767972
178.828895,100,91.051424
144.583315,100,91.292865
212.660521,100,91.444706
139.420696,100,91.591279
106.396344,100,91.741407
310.778995,100,91.908566
253.177309,100,92.054382
164.145824,100,92.193128
99.236429,100,92.334469
124.527902,100,92.487814
71.209816,100,102.700107
84.971992,100,102.861666
101.189222,100,103.023411
248.687308,100,103.282817
182.188052,100,103.461003
273.259131,100,103.635942
123.172741,100,103.815819
169.974772,100,103.975894
130.684321,100,104.144835
114.028103,100,104.331666
172.511227,100,119.088546
272.237808,100,119.321314
255.553238,100,119.459785
163.480798,100,119.623158
172.45964,100,119.789199
229.332286,100,119.942631
104.208733,100,120.099012
366.889565,100,120.260699
139.509254,100,120.433567
102.740866,100,120.596568
272.681863,100,131.913923
216.349657,100,132.072449
319.913083,100,132.235156
170.267281,100,132.404433
156.99861,100,132.550869
188.148991,100,132.703153
275.739193,100,132.885408
117.121856,100,133.047782
114.456831,100,133.311696
239.469955,100,133.454319
326.994779,100,144.971216
117.684023,100,145.213142
219.332658,100,145.399683
87.226005,100,145.56953
209.452811,100,145.735954
246.984057,100,145.894192
164.719156,100,146.063521
114.841836,100,146.234867
107.905704,100,146.395864
57.432288,100,146.544509
157.306542,100,158.705053
288.135585,100,158.862058
187.349148,100,159.023104
130.37433,100,159.273742
168.950765,100,159.446809
309.511373,100,159.63231
130.267716,100,159.788269
101.795827,100,159.947954
214.164755,100,160.113484
126.814175,100,160.264771
132.983826,100,171.896955
276.723454,100,172.046827
184.21834,100,172.192841
132.661652,100,172.348749
322.618468,100,172.517308
313.920544,100,172.68363
192.067796,100,172.84489
227.409355,100,173.000671
326.143384,100,173.157519
192.033196,100,173.335443
145.413888,100,184.137845
118.385378,100,184.297118
190.058996,100,184.453936
159.783978,100,184.621624
153.634271,100,184.783424
297.50568,100,184.950933
71.610448,100,185.10401
335.894247,100,185.26078
245.854904,100,185.523391
284.407025,100,185.689425
194.219721,100,198.276194
211.055779,100,198.445616
297.958588,100,198.600346
193.098034,100,198.752187
153.75733,100,198.906941
142.607599,100,199.059313
160.577006,100,199.219814
275.07949,100,199.374308
80.427111,100,199.538165
267.634243,100,199.690446
170.108375,100,212.413862
290.028804,100,212.585018
242.571185,100,212.757532
142.172017,100,212.946676
281.476836,100,213.133376
174.099994,100,213.308432
311.405296,100,213.49775
316.14974,100,213.6874
195.411194,100,213.912796
372.77006,100,214.163241
277.377003,100,226.720815
265.052283,100,226.913446
160.293481,100,227.092475
145.102328,100,227.273318
319.189898,100,227.463881
141.901988,100,227.656717
134.868862,100,227.844177
156.500644,100,228.02706
340.305523,100,228.197487
280.641345,100,228.501393
147.471046,100,239.241587
299.288945,100,239.380154
210.403518,100,239.526179
287.950054,100,239.673253
300.708903,100,239.822583
205.182225,100,240.086055
310.064352,100,240.241141
172.09131,100,240.432537
202.809843,100,240.592762
267.181282,100,240.754519
121.774505,100,251.70846
234.204462,100,251.849415
287.846061,100,251.996668
197.921629,100,252.141617
169.281276,100,252.28163
198.704837,100,252.431787
353.395178,100,252.583771
316.776679,100,252.871358
192.317535,100,253.076861
310.722244,100,253.282477
183.35807,100,265.26015
193.393749,100,265.422946
160.638122,100,265.58557
156.325165,100,265.752013
278.620545,100,265.91661
195.917432,100,266.083858
277.483508,100,266.251386
320.3105,100,266.428067
314.739315,100,266.648829
158.106038,100,266.890683
212.74744,100,277.994447
297.433648,100,278.200774
159.487368,100,278.398192
196.192869,100,278.577266
183.957415,100,278.756462
222.045788,100,278.932977
298.371098,100,279.113417
194.358376,100,279.272434
129.23716,100,279.446533
147.369269,100,279.628238
194.754199,100,304.000116
281.719337,100,304.155756
303.548972,100,304.299364
187.677148,100,304.53492
242.130959,100,304.717785
197.760467,100,304.86307
184.151967,100,305.006867
181.281376,100,305.147691
220.662392,100,305.313301
368.463305,100,305.454478
351.78442,100,316.466065
362.078245,100,316.625864
303.077086,100,316.915845
170.585372,100,317.079217
266.240437,100,317.26136
348.63951,100,317.418286
278.58564,100,317.55798
303.745831,100,317.70319
319.116539,100,317.87278
189.423288,100,318.068169
260.700725,100,329.637974
216.49174,100,329.784481
325.76442,100,329.946027
400.580329,100,330.09559
385.340304,100,330.267896
193.612133,100,330.434265
160.890734,100,330.595249
237.575283,100,330.827829
176.754321,100,331.035162
303.792084,100,331.22422
191.708012,100,342.879743
357.972502,100,343.037427
156.739469,100,343.18084
379.048296,100,343.329259
164.013685,100,343.582809
324.468972,100,343.768073
246.139546,100,343.951267
223.114287,100,344.102622
251.036037,100,344.254541
146.53012,100,344.405957
350.873345,100,355.93098
336.736096,100,356.1076
206.444324,100,356.263398
263.196152,100,356.417427
315.254801,100,356.572389
263.382845,100,356.72075
239.212063,100,356.872263
303.298971,100,357.024502
238.832202,100,357.176631
324.620116,100,357.325304
106.671459,100,369.06582
185.333491,100,369.227839
171.292063,100,369.375003
216.950277,100,369.618901
186.201473,100,369.782343
135.315791,100,369.938369
159.635199,100,370.080199
250.744951,100,370.225073
260.607751,100,370.377396
314.663868,100,370.531495
352.728772,100,383.016695
165.530735,100,383.178587
362.84164,100,383.360962
263.752636,100,383.523321
330.542189,100,383.67818
204.463304,100,383.837784
245.747906,100,383.993916
123.856743,100,384.163468
326.543999,100,384.314432
176.365036,100,384.464535
301.425782,100,395.497068
226.740218,100,395.655416
262.427923,100,395.799819
384.748885,100,395.961682
229.782047,100,396.120534
216.466677,100,396.27324
311.297641,100,396.479571
320.490424,100,396.722621
317.847704,100,396.894865
220.662132,100,397.055799
245.265419,100,407.524783
234.288172,100,407.681517
184.174133,100,407.84461
310.7864,100,408.007761
343.197053,100,408.186447
341.091013,100,408.349426
308.567962,100,408.510348
151.789876,100,408.680412
236.14734,100,408.942454
291.007281,100,409.123181
233.302824,100,420.320598
342.043263,100,420.471574
251.103426,100,420.61391
204.841112,100,420.782404
373.48675,100,420.933713
220.04185,100,421.10765
141.367408,100,421.365309
258.219722,100,421.530674
258.637025,100,421.701227
345.719039,100,421.84943
187.114158,100,434.925829
180.823049,100,435.250968
247.360085,100,435.572387
228.007718,100,435.891846
167.196507,100,436.215368
342.829676,100,436.540984
185.395175,100,436.838326
418.078635,100,437.156464
