#{"t_start": 1784471920.5288286, "env_id": "None"}
r,l,t
235.592997,100,1.590852
238.543809,100,1.79986
264.735545,100,2.023795
88.684716,100,2.187766
222.704778,100,2.362601
231.97031,100,2.519428
235.07755,100,2.67091
117.804529,100,2.834668
215.936822,100,2.998919
168.714309,100,3.14758
179.964114,100,15.191532
150.839137,100,15.521123
90.808783,100,15.850115
216.565009,100,16.199416
138.029549,100,16.479372
70.028005,100,16.760652
207.9095,100,17.09087
95.93547,100,17.411338
123.692466,100,17.756865
170.778641,100,18.110733
81.411762,100,30.163681
176.765498,100,30.319452
201.881661,100,30.479902
215.059385,100,30.631347
88.27737,100,30.793033
131.39486,100,30.947004
293.602787,100,31.113498
121.093036,100,31.281227
173.990109,100,31.447158
205.605585,100,31.648426
101.422747,100,41.444874
76.020128,100,41.591563
199.291547,100,41.739691
143.525489,100,41.888649
288.90579,100,42.035218
228.939928,100,42.181522
239.442905,100,42.324311
118.827123,100,42.465665
83.794715,100,42.611657
113.905149,100,42.762399
121.955811,100,53.692792
243.985613,100,53.901643
205.559177,100,54.094763
59.525229,100,54.306756
256.81021,100,54.539222
211.496904,100,54.743232
145.349837,100,54.934723
109.274898,100,55.112629
211.788859,100,55.295065
105.669984,100,55.478277
96.558394,100,68.352218
107.173761,100,68.567968
207.277306,100,68.775733
139.57445,100,69.069687
187.480792,100,69.306696
228.517681,100,69.503649
116.888595,100,69.690303
100.588985,100,69.878724
182.59695,100,70.073667
125.723318,100,70.265325
248.836224,100,80.148788
195.239272,100,80.29398
143.700054,100,80.441093
197.263156,100,80.603064
117.419832,100,80.774974
236.012262,100,80.977128
142.37013,100,81.257276
146.583752,100,81.424058
199.521412,100,81.586525
148.221925,100,81.767453
187.795194,100,91.05137
113.624895,100,91.292429
268.856729,100,91.444119
141.127747,100,91.590687
131.633213,100,91.740776
265.761253,100,91.907988
303.603238,100,92.053838
294.403733,100,92.192519
289.286466,100,92.333852
302.447832,100,92.487219
119.87592,100,102.699511
250.752766,100,102.861059
239.403853,100,103.022786
186.613185,100,103.282385
217.503634,100,103.460432
121.917984,100,103.636008
209.733131,100,103.815565
165.053729,100,103.975327
242.50761,100,104.144265
259.653745,100,104.331342
170.490985,100,119.088721
328.257751,100,119.320682
178.756634,100,119.459215
164.272313,100,119.623191
200.141238,100,119.788617
145.859935,100,119.942137
188.563101,100,120.098522
239.367603,100,120.260417
203.736341,100,120.433008
120.592135,100,120.595978
286.037315,100,131.913349
178.026543,100,132.071827
265.496085,100,132.234698
205.736333,100,132.403795
270.695442,100,132.550391
280.240924,100,132.702618
309.108146,100,132.884778
140.373102,100,133.047861
168.152725,100,133.31112
161.219557,100,133.453682
132.863361,100,144.970622
273.686237,100,145.213074
310.057832,100,145.399094
123.565946,100,145.569442
202.993156,100,145.735422
177.222215,100,145.893638
183.552511,100,146.063075
164.791251,100,146.23437
144.174104,100,146.395278
239.330447,100,146.544072
104.071108,100,158.704507
201.905075,100,158.861531
175.706812,100,159.0225
270.805286,100,159.273178
307.833988,100,159.446565
166.870923,100,159.631731
282.670112,100,159.787678
232.35202,100,159.947442
150.520958,100,160.112903
141.255182,100,160.264271
196.873292,100,171.896391
209.162783,100,172.046239
277.835893,100,172.192353
319.655845,100,172.348398
154.374815,100,172.516712
136.805404,100,172.683458
285.17228,100,172.844332
258.064289,100,173.000186
143.830308,100,173.156895
190.476983,100,173.335482
166.65916,100,184.137311
269.825384,100,184.296641
98.204237,100,184.45351
143.532747,100,184.621114
207.382947,100,184.782863
254.037623,100,184.950431
137.031393,100,185.103569
285.41421,100,185.260202
201.849056,100,185.522799
260.321889,100,185.688816
222.872971,100,198.27564
123.138278,100,198.44505
122.331454,100,198.599723
292.657325,100,198.751622
283.975546,100,198.906389
108.986353,100,199.058795
296.580745,100,199.219286
344.726597,100,199.373679
418.153677,100,199.538206
150.947186,100,199.68983
159.984629,100,212.41345
142.161361,100,212.584628
78.199212,100,212.756952
286.327102,100,212.946262
199.824465,100,213.132885
195.174292,100,213.308108
111.104098,100,213.497596
277.681857,100,213.687255
263.502881,100,213.912908
181.657922,100,214.162917
123.649669,100,226.720683
315.820331,100,226.913
170.346392,100,227.09192
130.858357,100,227.272872
343.301119,100,227.463422
174.532341,100,227.656217
311.990142,100,227.843776
334.735155,100,228.02664
167.411021,100,228.197006
337.476589,100,228.500913
194.154238,100,239.240993
193.632728,100,239.37955
338.840867,100,239.52564
168.181326,100,239.672625
188.206494,100,239.822069
281.25569,100,240.085641
151.673003,100,240.240886
142.183357,100,240.431953
312.552453,100,240.59229
321.180746,100,240.754114
251.746017,100,251.708324
173.171312,100,251.848785
258.534086,100,251.996053
335.769226,100,252.141047
301.448876,100,252.281023
176.187884,100,252.431361
152.689878,100,252.583337
200.071725,100,252.87083
193.951847,100,253.076486
307.464118,100,253.281957
213.881151,100,265.259612
224.18039,100,265.42252
236.488285,100,265.585163
322.903852,100,265.751511
164.848715,100,265.916029
140.155665,100,266.083658
158.225215,100,266.250965
223.613672,100,266.427497
276.255215,100,266.649152
353.563551,100,266.890172
292.866003,100,277.993836
189.990847,100,278.200459
195.275188,100,278.397775
327.646328,100,278.576733
176.074139,100,278.756183
198.435959,100,278.932646
328.636189,100,279.112847
346.696235,100,279.271975
233.335969,100,279.446059
189.946364,100,279.627835
159.223567,100,303.999538
136.186158,100,304.155227
204.694147,100,304.298735
164.378343,100,304.534592
148.215955,100,304.717214
172.463606,100,304.862542
312.040145,100,305.006261
184.011301,100,305.147097
185.085879,100,305.312705
323.150486,100,305.453864
288.333953,100,316.465583
243.08987,100,316.625722
212.622279,100,316.916053
146.305747,100,317.07864
300.415842,100,317.260755
179.656003,100,317.41766
319.594458,100,317.5574
187.959407,100,317.702583
300.988603,100,317.872292
232.843237,100,318.067814
151.306599,100,329.637489
214.359783,100,329.783849
275.935137,100,329.945542
117.901616,100,330.094999
204.423023,100,330.267429
343.873558,100,330.434545
412.018074,100,330.594678
189.726665,100,330.828782
223.655622,100,331.035131
144.319692,100,331.22383
150.274096,100,342.87921
274.437499,100,343.036849
192.914487,100,343.180254
172.87334,100,343.328657
148.003392,100,343.582976
209.325903,100,343.767544
348.248326,100,343.950704
167.279703,100,344.102174
307.384872,100,344.253922
273.758599,100,344.405496
153.041149,100,355.930448
219.069003,100,356.107006
191.658268,100,356.262884
303.215317,100,356.416802
289.917342,100,356.571782
191.723985,100,356.720163
273.857448,100,356.871672
202.220248,100,357.023883
292.607565,100,357.176045
340.429892,100,357.324686
252.072954,100,369.065294
202.435025,100,369.227332
212.823512,100,369.374418
357.836328,100,369.618318
182.38038,100,369.782434
359.568325,100,369.937774
331.545342,100,370.079602
332.447916,100,370.224488
371.62431,100,370.376847
288.792249,100,370.530877
192.670894,100,383.016246
222.706947,100,383.17813
149.17489,100,383.360457
107.835962,100,383.522746
303.137571,100,383.677672
296.326387,100,383.837191
249.919741,100,383.993348
244.342411,100,384.162863
215.524451,100,384.313806
282.73248,100,384.4639
248.896525,100,395.496567
192.302066,100,395.654793
255.828457,100,395.799221
194.113862,100,395.96111
201.371836,100,396.120007
190.741879,100,396.272636
152.629845,100,396.479681
162.813737,100,396.722024
265.733447,100,396.894309
181.669962,100,397.055327
235.979263,100,407.524282
190.339837,100,407.681163
158.477569,100,407.844063
349.065829,100,408.007195
338.869405,100,408.18592
337.855802,100,408.348869
180.984859,100,408.509861
322.911371,100,408.679828
289.348812,100,408.942079
327.956965,100,409.122577
354.136416,100,420.319993
338.110577,100,420.471078
319.884781,100,420.613594
263.328913,100,420.781795
335.470739,100,420.933502
177.692621,100,421.107692
239.763746,100,421.365062
344.322258,100,421.530648
215.828177,100,421.700594
182.721798,100,421.848802
379.385369,100,434.926044
422.677365,100,435.251341
176.428412,100,435.5727
406.658032,100,435.892088
192.330411,100,436.215616
195.225447,100,436.540983
136.263239,100,436.838557
390.815453,100,437.156622
208.410126,100,437.472527
162.971767,100,437.799868
281.93209,100,451.402928
350.731407,100,451.575274
365.230543,100,451.748903
335.180485,100,451.919559
398.495982,100,452.090508
393.306596,100,452.286493
206.833389,100,452.528777
148.194101,100,452.752101
204.536088,100,452.95257
250.671292,100,453.12286
164.960091,100,466.245816
331.025731,100,466.419665
348.011706,100,466.578743
256.279381,100,466.738755
354.681939,100,466.895017
209.793106,100,467.050582
204.066976,100,467.316835
316.031666,100,467.480212
202.570993,100,467.665898
129.840939,100,467.835979
364.304458,100,478.637382
179.777543,100,478.784302
369.910226,100,478.94145
