#{"t_start": 1784471920.526604, "env_id": "None"}
r,l,t
219.818156,100,1.591932
195.358505,100,1.799818
128.87036,100,2.024957
169.787902,100,2.188206
99.819394,100,2.363719
140.177612,100,2.520088
108.943152,100,2.671696
230.398184,100,2.835697
256.414225,100,3.000093
253.163939,100,3.148722
115.691011,100,15.190995
148.691884,100,15.52089
157.379925,100,15.849821
209.809541,100,16.199327
110.103954,100,16.479204
254.653334,100,16.76052
205.330638,100,17.09069
152.079357,100,17.411025
105.94334,100,17.756565
37.002295,100,18.11041
94.523602,100,30.164569
51.767767,100,30.320325
111.02703,100,30.481009
177.397192,100,30.632496
101.240247,100,30.794078
124.230385,100,30.948083
175.364818,100,31.114567
101.549485,100,31.282078
139.775976,100,31.448295
202.061309,100,31.648527
151.236838,100,41.445652
130.209614,100,41.592714
137.233707,100,41.74079
112.174759,100,41.889595
92.989258,100,42.036127
204.974541,100,42.182642
154.517306,100,42.325385
189.189764,100,42.46682
194.463448,100,42.612724
206.024638,100,42.763548
91.838518,100,53.693511
183.125968,100,53.902475
302.29104,100,54.095742
281.49881,100,54.30694
111.087333,100,54.540061
264.576951,100,54.743927
97.731764,100,54.935634
226.214777,100,55.113548
41.764661,100,55.295899
242.608446,100,55.479021
114.196812,100,68.352995
208.532006,100,68.568739
131.13474,100,68.776596
129.609583,100,69.069422
311.120807,100,69.307619
164.688674,100,69.50423
53.873258,100,69.690954
258.970241,100,69.87958
185.000942,100,70.074498
150.22483,100,70.266043
325.080369,100,80.1497
168.634433,100,80.295106
167.73897,100,80.442256
254.033587,100,80.604072
237.596467,100,80.775955
158.83489,100,80.976908
75.079082,100,81.257008
268.9518,100,81.424897
215.611779,100,81.587601
285.2863,100,81.768471
193.593838,100,91.051515
251.484037,100,91.293329
99.838863,100,91.445265
147.924715,100,91.591748
232.55384,100,91.741898
186.357735,100,91.909082
352.983563,100,92.054744
192.648764,100,92.193687
284.237177,100,92.334867
140.101313,100,92.488344
153.628583,100,102.700597
159.915913,100,102.862132
65.519348,100,103.023912
181.085822,100,103.283362
107.806437,100,103.461593
72.021923,100,103.636022
155.320204,100,103.816012
258.331932,100,103.976441
295.438723,100,104.145248
262.240852,100,104.331922
252.846771,100,119.088575
204.030077,100,119.321851
257.361617,100,119.460326
301.939897,100,119.62347
148.87366,100,119.789726
76.55837,100,119.943064
119.266287,100,120.09954
125.279881,100,120.26127
199.191277,100,120.433949
298.805823,100,120.597024
124.864747,100,131.91447
296.580738,100,132.072954
229.159292,100,132.235678
276.674042,100,132.404947
162.796257,100,132.551466
164.38161,100,132.703641
233.619212,100,132.885925
168.418035,100,133.047875
196.043117,100,133.312217
138.035968,100,133.454822
166.539983,100,144.971698
247.44845,100,145.213317
146.015735,100,145.400248
260.272465,100,145.569643
271.060645,100,145.736511
142.050649,100,145.894675
171.167727,100,146.063997
133.76308,100,146.2354
168.572261,100,146.396415
272.466914,100,146.544842
188.146669,100,158.705613
169.571875,100,158.862589
98.31184,100,159.023633
291.208401,100,159.274228
231.574702,100,159.447315
198.229815,100,159.632723
391.527401,100,159.788715
296.960799,100,159.948503
166.157956,100,160.113952
104.895421,100,160.265329
249.275142,100,171.897497
289.183483,100,172.047393
152.717294,100,172.193123
253.946957,100,172.349214
157.828274,100,172.517643
123.264677,100,172.684061
166.00085,100,172.845307
334.393766,100,173.001227
314.502053,100,173.158013
176.014453,100,173.335589
324.618396,100,184.138274
285.758406,100,184.297667
182.639424,100,184.454331
156.177864,100,184.622002
90.339725,100,184.783822
223.613708,100,184.951478
185.806085,100,185.104596
283.374925,100,185.261322
303.456684,100,185.523791
239.213875,100,185.689892
301.981291,100,198.276686
244.339954,100,198.446053
303.045926,100,198.600842
121.765295,100,198.752493
239.866977,100,198.907445
296.903527,100,199.059808
144.727434,100,199.220351
181.50782,100,199.374813
153.495693,100,199.538635
151.335504,100,199.690729
306.491666,100,212.414371
318.156371,100,212.585602
215.884744,100,212.757877
275.744527,100,212.947086
339.574994,100,213.133777
91.408803,100,213.308687
202.946026,100,213.497879
285.518999,100,213.687741
217.561597,100,213.912893
310.30301,100,214.163677
207.864239,100,226.721309
318.228161,100,226.913777
