#{"t_start": 1784471920.5294929, "env_id": "None"}
r,l,t
297.74094,100,1.590552
99.931691,100,1.799947
270.386074,100,2.023503
118.180447,100,2.187964
188.135052,100,2.362256
94.444555,100,2.519159
114.222967,100,2.670808
113.522124,100,2.834411
268.026281,100,2.998649
58.420737,100,3.147234
70.940468,100,15.191741
232.715007,100,15.521377
132.974104,100,15.850607
242.787383,100,16.199491
137.583913,100,16.479478
92.276835,100,16.760841
202.37434,100,17.091126
225.68742,100,17.411634
219.966373,100,17.757148
92.557455,100,18.110955
289.078825,100,30.163382
91.403762,100,30.319208
236.433737,100,30.479598
215.007842,100,30.630999
244.301652,100,30.792756
222.928932,100,30.946926
233.411569,100,31.113213
113.793795,100,31.280924
133.839088,100,31.446841
107.921605,100,31.648545
192.28367,100,41.444664
121.738685,100,41.591221
120.311835,100,41.739374
139.101229,100,41.888398
151.806426,100,42.034906
195.40648,100,42.181187
219.677907,100,42.324032
139.16981,100,42.465349
212.842961,100,42.611349
270.151535,100,42.762075
127.78822,100,53.692674
136.252912,100,53.901351
236.429263,100,54.094457
253.59506,100,54.306859
102.732872,100,54.538955
187.433403,100,54.742996
190.011845,100,54.9346
110.578534,100,55.112327
193.847613,100,55.294796
253.479187,100,55.477983
270.709599,100,68.352087
93.647355,100,68.567665
184.938528,100,68.775729
142.586361,100,69.069942
272.813024,100,69.306618
154.358821,100,69.50341
140.756171,100,69.690056
271.087667,100,69.878615
101.69162,100,70.073413
292.550687,100,70.265172
115.145515,100,80.148526
118.213369,100,80.293674
129.364693,100,80.440767
110.827084,100,80.602756
236.107383,100,80.774773
295.44497,100,80.977252
248.819035,100,81.257516
242.217599,100,81.423765
258.499528,100,81.586205
237.466509,100,81.767132
242.245322,100,91.051401
201.121969,100,91.292148
292.794421,100,91.4438
315.955817,100,91.590373
240.427729,100,91.740585
124.075336,100,91.907687
164.691772,100,92.053551
132.899675,100,92.192177
305.104269,100,92.333575
140.044021,100,92.486897
280.416245,100,102.699171
113.533834,100,102.860763
132.756093,100,103.022486
100.212882,100,103.282076
50.480305,100,103.4601
134.928336,100,103.635863
300.541948,100,103.815518
182.577271,100,103.974994
117.458306,100,104.144113
170.317934,100,104.331089
264.284925,100,119.088891
244.669612,100,119.320362
207.719839,100,119.45893
113.160843,100,119.623158
187.174182,100,119.788304
345.734026,100,119.941901
131.339551,100,120.098215
155.012898,100,120.260133
55.647554,100,120.43278
81.944371,100,120.595748
146.778763,100,131.913049
165.614627,100,132.071516
100.669393,100,132.23466
232.946862,100,132.40349
171.722796,100,132.550061
153.339264,100,132.702391
262.674754,100,132.884477
276.37505,100,133.048027
161.436542,100,133.310796
305.574561,100,133.453364
230.475742,100,144.970323
111.185198,100,145.213139
173.965428,100,145.398764
164.377491,100,145.569123
186.632222,100,145.735088
282.337611,100,145.893409
191.239965,100,146.062774
248.811741,100,146.234059
324.059815,100,146.394968
195.764695,100,146.543769
147.467287,100,158.704323
220.226265,100,158.861267
130.861379,100,159.022164
94.089166,100,159.272855
218.183769,100,159.446338
134.453741,100,159.631512
285.11325,100,159.787471
176.801821,100,159.947119
252.182315,100,160.112642
228.839115,100,160.263949
268.809846,100,171.896073
283.340048,100,172.045902
151.830155,100,172.192031
307.972327,100,172.348203
254.149193,100,172.516537
140.856945,100,172.683187
204.733466,100,172.844014
181.886897,100,172.999887
140.843011,100,173.156608
304.907373,100,173.335607
347.082516,100,184.13699
106.400158,100,184.296334
98.759474,100,184.453186
227.780679,100,184.620913
275.29722,100,184.782624
102.92171,100,184.95014
205.277551,100,185.103427
334.464815,100,185.259994
169.81579,100,185.52265
247.492329,100,185.6886
339.038782,100,198.275383
283.069015,100,198.444763
142.468125,100,198.599409
227.613435,100,198.751382
157.220873,100,198.906089
258.991666,100,199.058514
172.111605,100,199.218982
200.449651,100,199.373374
132.297085,100,199.538346
271.376363,100,199.689683
243.033224,100,212.413182
133.813082,100,212.584325
102.745265,100,212.756773
118.352325,100,212.945992
176.853544,100,213.132626
191.620682,100,213.307927
275.75005,100,213.497376
276.697464,100,213.68698
275.051365,100,213.913057
183.36492,100,214.163116
180.006986,100,226.721084
159.565885,100,226.912761
305.046342,100,227.091966
186.218451,100,227.272714
148.585166,100,227.463363
368.934124,100,227.65602
274.935103,100,227.843489
233.276589,100,228.026504
279.95927,100,228.196794
219.729659,100,228.500659
330.363774,100,239.240704
337.030215,100,239.379205
302.825498,100,239.525409
379.146349,100,239.672313
323.409482,100,239.821777
322.058906,100,240.085456
140.504061,100,240.240664
140.058303,100,240.431674
139.090896,100,240.592203
279.503595,100,240.753837
327.841543,100,251.708064
180.649164,100,251.848523
160.878923,100,251.995728
161.063857,100,252.140753
206.266949,100,252.280692
314.851311,100,252.43107
357.080017,100,252.583029
242.271653,100,252.870594
163.460035,100,253.07621
153.60843,100,253.281671
190.613495,100,265.259398
319.169812,100,265.422201
99.435697,100,265.584848
371.86883,100,265.751287
322.387399,100,265.915859
246.274425,100,266.083465
179.726429,100,266.25066
334.989736,100,266.427208
168.329576,100,266.649386
155.715689,100,266.890018
240.224363,100,277.993735
153.498541,100,278.20044
133.623561,100,278.397729
184.986352,100,278.576668
81.203095,100,278.755999
241.552583,100,278.932602
356.335091,100,279.112696
359.130592,100,279.271704
244.357231,100,279.445741
165.777285,100,279.627738
351.563152,100,303.999232
143.285716,100,304.154919
121.303029,100,304.298464
210.260447,100,304.534327
242.449972,100,304.716881
319.919032,100,304.862222
153.94298,100,305.005911
154.346066,100,305.146779
291.307098,100,305.312423
346.139803,100,305.453581
249.378992,100,316.465298
102.230526,100,316.62551
187.76091,100,316.916218
328.215897,100,317.078403
177.931598,100,317.260452
257.58238,100,317.417353
230.135,100,317.55706
299.77449,100,317.702244
178.414047,100,317.872058
295.90292,100,318.067629
207.492145,100,329.637177
309.161976,100,329.783561
149.239561,100,329.945218
393.926585,100,330.094682
256.074118,100,330.267098
264.499405,100,330.434477
357.161615,100,330.594402
304.697675,100,330.829039
229.651383,100,331.034858
311.993742,100,331.223709
200.948852,100,342.878897
117.752946,100,343.036579
149.863914,100,343.179924
370.568136,100,343.328444
265.764777,100,343.583125
212.693992,100,343.767348
178.746693,100,343.950463
179.488941,100,344.101978
130.447697,100,344.253619
244.768845,100,344.405387
253.785226,100,355.930126
200.05068,100,356.106693
255.749501,100,356.262692
301.679644,100,356.416506
309.693522,100,356.571495
178.517202,100,356.719829
340.34275,100,356.871403
133.864523,100,357.023598
177.703122,100,357.175725
197.880845,100,357.324378
179.365378,100,369.065001
327.885177,100,369.227006
157.133245,100,369.374078
261.404532,100,369.617991
333.798619,100,369.782851
105.530857,100,369.93748
340.569509,100,370.079294
149.232955,100,370.224152
338.377168,100,370.376702
201.071535,100,370.530605
174.922233,100,383.01597
346.96694,100,383.177891
160.341855,100,383.360166
190.522091,100,383.522527
334.799238,100,383.67741
297.711366,100,383.836852
238.514682,100,383.993014
163.88507,100,384.162581
172.535994,100,384.313619
154.663759,100,384.463707
241.870772,100,395.496239
311.000917,100,395.65491
329.426668,100,395.798903
179.780256,100,395.960829
165.468295,100,396.119692
169.522151,100,396.272391
210.305258,100,396.479876
138.471905,100,396.721706
344.422997,100,396.893988
115.503745,100,397.055007
263.700888,100,407.523993
238.374215,100,407.680899
327.457147,100,407.843779
199.184591,100,408.006868
359.850516,100,408.185728
318.962298,100,408.348763
124.814673,100,408.50966
317.838278,100,408.679648
164.011685,100,408.942302
176.332826,100,409.122257
223.784646,100,420.319678
165.78337,100,420.470808
301.639298,100,420.613341
236.504453,100,420.781574
383.436893,100,420.9333
326.279885,100,421.107891
321.581351,100,421.364803
151.000473,100,421.530773
276.641441,100,421.700295
150.17847,100,421.848529
285.137759,100,434.926215
336.29665,100,435.251552
175.835684,100,435.572901
212.512883,100,435.892349
225.160091,100,436.215794
207.358737,100,436.541019
285.911255,100,436.838816
243.847595,100,437.156815
156.104926,100,437.472986
176.483135,100,437.800061
159.750367,100,451.402782
195.38934,100,451.574964
398.810725,100,451.748892
154.342775,100,451.919638
360.059631,100,452.090177
168.880079,100,452.286179
185.064389,100,452.534367
393.129732,100,452.751975
323.942766,100,452.95225
307.981851,100,453.122591
282.670385,100,466.245912
318.526175,100,466.419371
327.667846,100,466.578476
355.951449,100,466.738741
119.149156,100,466.894746
190.018232,100,467.050259
380.090332,100,467.316726
209.74553,100,467.480002
215.616656,100,467.66591
234.792408,100,467.835711
216.386904,100,478.637104
326.742098,100,478.783967
275.403299,100,478.941149
349.648922,100,479.12294
344.624999,100,479.373634
209.112553,100,479.528673
437.106616,100,479.712133
333.48829,100,479.871872
349.132588,100,480.023219
181.809964,100,480.166211
360.614306,100,491.014498
312.868058,100,491.173223
270.984912,100,491.447588
161.374589,100,491.611377
357.741247,100,491.800529
226.076883,100,492.008858
213.528199,100,492.187438
335.524677,100,492.36272
194.285539,100,492.545621
203.364137,100,492.736033
197.804599,100,503.415574
192.476752,100,503.574065
353.058349,100,503.740505
213.186123,100,503.899451
334.749543,100,504.065767
222.191901,100,504.21997
166.243356,100,504.436027
136.156169,100,504.655495
215.622518,100,504.825153
190.455576,100,505.005408
188.7985,100,515.765133
237.723166,100,515.97833
393.314683,100,516.173345
215.743177,100,516.348808
291.639203,100,516.526437
197.797248,100,516.711848
181.724731,100,516.891666
353.013947,100,517.067769
169.941488,100,517.259012
310.050566,100,517.460975
170.004043,100,528.106467
329.731244,100,528.268529
192.94231,100,528.423122
400.258979,100,528.575544
243.927091,100,528.736529
270.359248,100,528.918425
187.421191,100,529.172809
389.890782,100,529.34581
287.417379,100,529.513243
346.843703,100,529.665224
336.341404,100,540.076068
384.128343,100,540.239642
430.194036,100,540.446286
170.868229,100,540.68511
357.862404,100,540.836409
332.752173,100,541.014315
302.37148,100,541.177795
214.864089,100,541.332687
308.827739,100,541.483663
171.828457,100,541.632933
331.363511,100,552.481787
177.68309,100,552.684478
258.319512,100,552.874109
317.48604,100,553.064242
254.306818,100,553.250426
317.578811,100,553.448685
172.441746,100,553.641693
177.77313,100,553.854966
201.300727,100,554.027849
327.621625,100,554.206617
368.315588,100,565.888582
278.093743,100,566.091232
211.39374,100,566.250883
215.185643,100,566.411531
251.594981,100,566.584703
228.312632,100,566.759502
386.871582,100,566.947077
355.676142,100,567.109534
379.191677,100,567.296746
171.9156,100,567.501667
216.305445,100,578.422812
247.073899,100,578.577205
201.817643,100,578.74409
368.354616,100,578.925433
231.573186,100,579.104738
412.532761,100,579.258056
221.197744,100,579.412473
212.568785,100,579.575581
241.486231,100,579.738704
262.737827,100,579.917837
168.884092,100,591.400863
291.090263,100,591.730487
404.227557,100,592.05632
329.575016,100,592.361517
323.570636,100,592.681061
214.964273,100,592.96355
291.565515,100,593.240074
237.636697,100,593.549882
233.254385,100,593.881455
324.869441,100,594.21906
179.510294,100,605.747087
393.130401,100,605.90748
265.344942,100,606.081461
230.119497,100,606.259655
342.07006,100,606.415937
195.354836,100,606.578779
277.545672,100,606.739577
371.729281,100,606.906112
268.574516,100,607.132056
150.877857,100,607.348335
241.754517,100,619.004576
341.077325,100,619.168764
281.300225,100,619.325001
191.083613,100,619.523559
388.030779,100,619.751109
200.523733,100,619.932242
391.29103,100,620.09891
271.469254,100,620.24855
238.054285,100,620.41221
252.829119,100,620.577548
251.057649,100,632.570804
223.536414,100,632.740165
211.308526,100,632.908893
206.812068,100,633.083686
249.096798,100,633.255491
254.107639,100,633.406018
256.120198,100,633.563871
278.174856,100,633.718926
204.373681,100,633.945432
308.656768,100,634.145603
300.316369,100,645.379906
271.271246,100,645.575176
311.131102,100,645.769306
232.318481,100,645.97816
207.814393,100,646.181663
400.076126,100,646.377357
189.861985,100,646.587909
373.307255,100,646.901754
414.255455,100,647.077968
355.350822,100,647.251759
362.420022,100,658.51377
297.078882,100,658.700101
373.597019,100,658.894433
285.534965,100,659.123345
241.982498,100,659.330469
385.890066,100,659.496204
358.426665,100,659.67374
208.634414,100,659.846364
321.954894,100,660.017909
221.512636,100,660.185429
242.291721,100,670.97577
387.758392,100,671.239072
261.050197,100,671.405668
293.99097,100,671.604835
245.196879,100,671.807775
260.492155,100,671.996988
283.699294,100,672.189564
397.614673,100,672.370553
397.780071,100,672.532677
260.269565,100,672.718241
398.292633,100,684.049703
