#{"t_start": 1784499439.770725, "env_id": "None"}
r,l,t
431.99156,100,1.592571
300.021986,100,1.770174
438.896053,100,1.926353
304.730225,100,2.105257
363.744757,100,2.292722
335.580888,100,2.462857
263.500794,100,2.64018
262.241641,100,2.810312
382.723714,100,3.006106
231.859734,100,3.243953
255.128154,100,14.684237
380.172521,100,14.900465
323.159227,100,15.209232
403.193152,100,15.393587
283.590523,100,15.589149
259.896867,100,15.752772
364.185875,100,15.931192
384.274548,100,16.098894
386.092824,100,16.273031
285.955763,100,16.441007
422.147777,100,27.963784
308.049659,100,28.12868
388.321589,100,28.276904
378.339975,100,28.440427
401.290619,100,28.614288
402.870497,100,28.773722
383.409644,100,28.941611
257.310996,100,29.234815
320.748642,100,29.388746
244.633136,100,29.569947
345.154743,100,40.182598
278.798343,100,40.331176
255.010455,100,40.497464
317.945829,100,40.649562
346.141885,100,40.796291
348.886728,100,40.939798
377.812525,100,41.086568
298.399464,100,41.25285
388.877407,100,41.529833
416.339213,100,41.693488
278.903466,100,53.37269
280.115232,100,53.531428
415.280081,100,53.816475
411.101387,100,53.969563
260.985936,100,54.151656
370.171056,100,54.304493
366.38552,100,54.45725
311.647823,100,54.613951
375.783178,100,54.778567
430.558442,100,54.94356
420.402441,100,65.372789
301.539642,100,65.536238
375.129744,100,65.81673
291.695553,100,65.964373
416.405194,100,66.135664
285.372223,100,66.287237
267.440454,100,66.435497
445.307249,100,66.603916
276.725605,100,66.765305
436.687752,100,66.929083
256.550358,100,78.022024
316.888117,100,78.166382
305.679307,100,78.310176
276.630513,100,78.455498
393.492225,100,78.624204
448.367054,100,78.891888
415.429899,100,79.051762
408.187093,100,79.230893
427.645392,100,79.370317
409.592073,100,79.519183
424.080503,100,93.316507
318.020869,100,93.640989
459.771779,100,93.951989
448.66485,100,94.253326
400.791894,100,94.568716
289.245489,100,94.898985
315.424858,100,95.181836
291.030255,100,95.455769
445.682325,100,95.770499
296.711493,100,96.062906
446.001014,100,108.908106
276.838973,100,109.143141
286.644571,100,109.321913
276.985574,100,109.498609
262.905827,100,109.658922
289.006431,100,109.822602
449.61273,100,109.993753
361.554067,100,110.153658
272.767832,100,110.312869
389.216509,100,110.466658
438.069072,100,123.677889
414.189594,100,124.060701
366.909056,100,124.447428
295.934691,100,124.829069
372.786482,100,125.181778
463.967741,100,125.507402
299.341376,100,125.889155
330.933726,100,126.267609
263.292133,100,126.632689
305.680255,100,127.024061
311.751594,100,137.399344
360.294188,100,137.575924
307.860003,100,137.741799
408.220126,100,137.8909
374.805569,100,138.040805
384.273129,100,138.204611
430.476819,100,138.357964
440.297299,100,138.517707
305.579087,100,138.710183
454.562285,100,138.881463
421.499523,100,150.998851
264.719214,100,151.259724
344.087829,100,151.451694
366.493041,100,151.641191
349.086987,100,151.824838
458.946073,100,152.021998
376.557769,100,152.221411
425.299017,100,152.391305
480.295477,100,152.567432
385.997233,100,152.756325
290.693651,100,164.843383
425.307924,100,165.145476
339.40247,100,165.330902
299.870372,100,165.537586
396.356413,100,165.7336
286.604468,100,165.917162
447.077461,100,166.110325
336.667789,100,166.299255
439.812522,100,166.48897
416.331093,100,166.673623
449.535404,100,181.36311
447.440178,100,181.540442
314.108314,100,181.703465
456.59026,100,181.854134
437.268739,100,182.004665
388.594623,100,182.176922
424.818041,100,182.336231
384.159127,100,182.508978
360.267173,100,182.702324
451.834724,100,182.869129
480.509226,100,194.516052
313.066478,100,194.696447
296.051938,100,194.889706
422.001638,100,195.185394
439.053816,100,195.367823
257.195709,100,195.565317
389.815103,100,195.750723
470.262154,100,195.931466
356.038727,100,196.129512
436.48823,100,196.315129
475.707938,100,207.874112
456.846193,100,208.029063
341.300824,100,208.177156
414.936791,100,208.320321
339.956826,100,208.498245
443.878923,100,208.66159
339.486494,100,208.839463
409.231767,100,208.987924
372.928699,100,209.137146
447.385807,100,209.287739
432.047214,100,220.344665
312.852204,100,220.547927
334.779835,100,220.762447
342.077839,100,220.9849
334.127206,100,221.193164
381.89776,100,221.393269
455.781978,100,221.73563
456.758026,100,221.922845
440.680028,100,222.127406
367.221064,100,222.315164
384.648601,100,234.128123
380.800732,100,234.288532
461.441089,100,234.459442
398.834119,100,234.63572
316.836042,100,234.812491
484.665815,100,234.998142
438.637982,100,235.16538
395.976738,100,235.331416
446.739918,100,235.501842
411.804036,100,235.79108
477.885662,100,246.053739
479.860924,100,246.204464
461.247954,100,246.363187
500.866125,100,246.524763
473.143042,100,246.743335
461.630937,100,246.962604
374.082193,100,247.131996
315.560102,100,247.310916
