#{"t_start": 1784499439.768876, "env_id": "None"}
r,l,t
366.807212,100,1.593324
396.907971,100,1.771064
281.580253,100,1.927319
345.935916,100,2.106122
409.817183,100,2.293687
276.32626,100,2.463595
354.775137,100,2.641089
370.803276,100,2.811093
276.550437,100,3.005814
315.740044,100,3.244783
395.525128,100,14.684481
392.319514,100,14.901057
335.560254,100,15.208799
304.604633,100,15.393808
351.138411,100,15.589806
228.31071,100,15.753762
373.976452,100,15.931949
387.385297,100,16.099365
264.360132,100,16.273761
312.73068,100,16.441824
258.860276,100,27.964483
195.5695,100,28.128471
251.174837,100,28.277882
225.177598,100,28.441224
360.12909,100,28.615203
344.659799,100,28.77466
408.304672,100,28.942467
243.263035,100,29.234423
411.07976,100,29.389547
386.327094,100,29.570643
229.193241,100,40.183547
335.25688,100,40.331856
451.359066,100,40.49829
341.590027,100,40.650294
263.451385,100,40.797194
364.886087,100,40.940625
363.859795,100,41.087335
384.325476,100,41.252062
275.854367,100,41.530773
373.353266,100,41.694303
266.205346,100,53.373509
409.216911,100,53.531334
329.57865,100,53.816862
386.354303,100,53.970435
270.473172,100,54.152594
413.899235,100,54.305207
245.350546,100,54.458102
314.729509,100,54.61481
352.055904,100,54.779325
353.191923,100,54.944485
350.98827,100,65.37366
385.753166,100,65.536032
404.327126,100,65.817398
246.212429,100,65.965043
287.607484,100,66.13579
388.673183,100,66.288173
374.744335,100,66.436442
425.805788,100,66.604581
291.524692,100,66.766249
463.294974,100,66.929964
323.602475,100,78.022841
235.584577,100,78.167335
234.81463,100,78.311123
387.997242,100,78.456385
409.350292,100,78.623498
344.061904,100,78.892851
406.210792,100,79.052715
411.478718,100,79.231853
322.59273,100,79.371271
394.446802,100,79.520003
345.104301,100,93.316489
288.304676,100,93.640587
386.787254,100,93.951333
352.112109,100,94.253002
291.643266,100,94.568165
461.625043,100,94.898601
431.917766,100,95.182057
379.960204,100,95.455319
247.820668,100,95.770411
262.868203,100,96.062629
253.720923,100,108.907974
220.266852,100,109.144007
252.780966,100,109.322784
400.438903,100,109.499494
349.773539,100,109.659842
408.286262,100,109.823323
313.076771,100,109.994694
333.285788,100,110.153623
301.263522,100,110.313682
261.387677,100,110.467603
341.935886,100,123.677104
455.517044,100,124.059614
437.945783,100,124.446509
361.300789,100,124.828246
351.000444,100,125.181709
416.677361,100,125.506622
335.824904,100,125.8883
487.399631,100,126.266685
353.475817,100,126.63197
296.052982,100,127.023577
435.279302,100,137.40029
407.721115,100,137.576775
461.345704,100,137.742584
370.540061,100,137.891749
352.92308,100,138.041755
350.896443,100,138.205197
432.775175,100,138.35894
315.2324,100,138.518465
324.800678,100,138.710965
431.314475,100,138.88218
476.142612,100,150.998854
310.971809,100,151.260445
416.136304,100,151.452437
250.696997,100,151.641848
370.524383,100,151.825476
433.447737,100,152.022751
363.403876,100,152.22195
346.3737,100,152.392079
277.691458,100,152.568179
252.494553,100,152.756651
327.489902,100,164.844033
444.890285,100,165.146023
366.970566,100,165.331474
351.38131,100,165.538281
316.824501,100,165.733807
442.048446,100,165.917664
301.586125,100,166.110987
278.941214,100,166.300068
407.967792,100,166.489631
312.162317,100,166.674278
373.328479,100,181.363534
453.230378,100,181.541343
337.214794,100,181.704398
337.639716,100,181.855085
468.380779,100,182.004992
459.367529,100,182.177887
378.777617,100,182.33703
403.560886,100,182.509493
464.39045,100,182.702996
389.763271,100,182.869873
345.98231,100,194.516781
329.387991,100,194.69718
393.634107,100,194.890308
383.478826,100,195.186112
319.137321,100,195.368589
450.515545,100,195.565849
291.381345,100,195.751429
474.212726,100,195.932033
452.012022,100,196.130128
450.673369,100,196.315798
369.249664,100,207.874159
411.485737,100,208.029841
450.973359,100,208.17812
403.839883,100,208.320778
344.620478,100,208.498788
330.4322,100,208.662539
333.378834,100,208.840407
452.780924,100,208.988864
264.559025,100,209.138066
439.873759,100,209.28837
344.049903,100,220.345379
453.723203,100,220.548635
417.282483,100,220.76302
330.909916,100,220.985117
449.872991,100,221.193218
336.673721,100,221.393903
483.820369,100,221.736367
454.824802,100,221.923283
398.839843,100,222.128006
492.491502,100,222.315868
452.692589,100,234.128828
443.626066,100,234.289351
350.753082,100,234.45972
