#{"t_start": 1784499439.7704115, "env_id": "None"}
r,l,t
370.400178,100,1.592715
333.411248,100,1.770244
320.022011,100,1.92649
248.047839,100,2.105299
234.96653,100,2.292879
235.124714,100,2.462964
264.49385,100,2.640255
266.722109,100,2.810425
286.249692,100,3.006048
296.335101,100,3.244088
424.574111,100,14.684266
377.252159,100,14.900599
378.688641,100,15.209085
411.207404,100,15.393687
368.035254,100,15.589103
389.228054,100,15.752924
312.11941,100,15.93126
259.924065,100,16.098815
359.295511,100,16.273127
378.609726,100,16.441123
357.316986,100,27.963922
294.750423,100,28.128551
260.312612,100,28.277056
401.597211,100,28.440534
338.261621,100,28.61441
274.098615,100,28.773862
273.607689,100,28.941763
288.349768,100,29.234866
292.002297,100,29.388891
304.848173,100,29.570056
357.899901,100,40.182748
355.609709,100,40.331246
426.204872,100,40.497572
328.758057,100,40.649544
428.857195,100,40.796337
276.966075,100,40.939949
411.285711,100,41.086621
272.505566,100,41.252781
400.083589,100,41.529979
400.942998,100,41.69355
350.30676,100,53.372835
397.695413,100,53.531122
376.884502,100,53.816466
280.491779,100,53.969703
400.65403,100,54.151802
258.900679,100,54.304627
399.620897,100,54.4573
407.918568,100,54.614092
329.740022,100,54.77858
361.003325,100,54.943704
294.135267,100,65.372933
361.367068,100,65.536132
308.911579,100,65.816747
405.307829,100,65.964468
356.049574,100,66.135587
419.50272,100,66.287364
355.434003,100,66.435641
330.650426,100,66.604059
327.714592,100,66.765442
292.622735,100,66.929175
327.077316,100,78.022166
292.618744,100,78.16651
288.779148,100,78.310287
350.260865,100,78.455636
358.152007,100,78.624104
386.460479,100,78.892037
342.05292,100,79.051893
428.644878,100,79.23104
346.361016,100,79.37045
423.016457,100,79.519275
412.608024,100,93.316392
236.630152,100,93.640862
404.695228,100,93.951835
268.524199,100,94.253193
422.485492,100,94.568619
391.027895,100,94.898873
290.816465,100,95.181867
288.595337,100,95.455659
429.859333,100,95.770329
410.484264,100,96.06277
317.402016,100,108.908026
245.768919,100,109.143234
432.240514,100,109.322049
461.35807,100,109.498758
244.738803,100,109.659067
452.997634,100,109.822739
406.249267,100,109.993899
296.475137,100,110.153591
480.354211,100,110.31292
429.420988,100,110.466802
328.358758,100,123.677689
405.032961,100,124.060371
303.973904,100,124.447232
438.10831,100,124.828911
419.738135,100,125.181666
380.9423,100,125.507254
436.600562,100,125.888841
326.5882,100,126.267292
244.532877,100,126.632421
285.086587,100,127.024032
444.645052,100,137.399473
461.846367,100,137.576066
388.535636,100,137.741938
315.869064,100,137.89104
391.880203,100,138.040952
331.18856,100,138.204613
285.197559,100,138.358113
406.308861,100,138.517836
383.655891,100,138.710276
447.843524,100,138.881596
450.816007,100,150.998801
325.291397,100,151.259849
486.549571,100,151.451825
318.817481,100,151.641232
364.760334,100,151.824939
454.270314,100,152.022102
326.125082,100,152.221507
395.111714,100,152.391426
436.762438,100,152.567539
392.923475,100,152.75633
429.951811,100,164.843497
369.617742,100,165.145586
360.171175,100,165.331006
352.067492,100,165.537693
317.789707,100,165.73331
453.489939,100,165.917077
302.138731,100,166.110443
397.347941,100,166.299391
373.125416,100,166.489068
354.691629,100,166.673728
389.308508,100,181.363147
313.751915,100,181.540572
401.419648,100,181.703604
299.668585,100,181.854258
355.773334,100,182.004785
391.118742,100,182.177073
292.316224,100,182.336277
453.938403,100,182.509084
