#{"t_start": 1784499439.7676427, "env_id": "None"}
r,l,t
404.278939,100,154.968495
471.172923,100,155.229508
510.293752,100,155.536227
484.331916,100,168.396297
495.63471,100,168.553056
445.894257,100,168.706906
511.605851,100,168.942361
490.407631,100,169.13673
486.874312,100,169.294731
520.138783,100,169.479024
499.700733,100,169.638372
504.532947,100,169.804998
453.378326,100,169.97375
512.15702,100,181.400865
518.026993,100,181.558081
493.477147,100,181.704749
507.860517,100,181.863687
459.802875,100,182.022153
466.380941,100,182.186778
498.618607,100,182.352703
506.30744,100,182.516944
496.979435,100,182.666588
494.945953,100,182.857253
512.206903,100,193.383889
510.465412,100,193.552832
478.438966,100,193.725309
454.026784,100,193.878966
437.58815,100,194.039296
508.44851,100,194.206626
480.526275,100,194.358256
512.475955,100,194.508336
497.80719,100,194.656837
494.285656,100,194.842468
511.812855,100,208.558842
500.324869,100,208.725629
512.219566,100,208.990114
451.845243,100,209.168898
500.2541,100,209.361432
511.030239,100,209.53464
478.997946,100,209.687627
458.705302,100,209.854132
477.202618,100,210.022224
471.503619,100,210.200391
500.803115,100,221.88492
511.681411,100,222.043313
459.317148,100,222.201832
512.353975,100,222.375126
514.688183,100,222.553574
414.398031,100,222.720887
477.24836,100,222.982396
467.088853,100,223.151013
494.87509,100,223.319102
500.154078,100,223.490551
495.992651,100,234.88581
514.299392,100,235.233374
481.965479,100,235.390889
511.232229,100,235.583682
464.264661,100,235.756828
468.094211,100,235.93832
461.766594,100,236.114794
506.173435,100,236.30251
488.544135,100,236.47919
508.346361,100,236.655688
480.956783,100,248.478813
503.075623,100,248.635904
520.237414,100,248.78884
508.824466,100,248.936585
510.091365,100,249.14045
467.994907,100,249.337441
506.686647,100,249.516918
463.48824,100,249.681788
507.373826,100,249.838391
480.395382,100,250.001296
513.415197,100,261.51991
445.838488,100,261.695782
509.656577,100,261.868567
477.810748,100,262.02777
486.304553,100,262.183936
461.600253,100,262.347841
461.247026,100,262.509835
456.642308,100,262.665326
406.212772,100,262.823955
467.005579,100,262.982063
513.233099,100,273.602702
519.785797,100,273.745834
500.112067,100,273.891869
451.454402,100,274.056675
516.099193,100,274.221241
515.754979,100,274.383101
444.34176,100,274.547569
444.527928,100,274.713048
504.526617,100,274.87983
379.874075,100,275.067573
521.869157,100,285.876515
508.567964,100,286.038689
519.738724,100,286.21605
482.950311,100,286.384287
486.898729,100,286.547973
479.195077,100,286.701851
520.612849,100,286.85094
404.466451,100,287.007914
517.91416,100,287.278655
519.768186,100,287.467512
459.34718,100,300.132978
492.113545,100,300.305207
511.328702,100,300.477759
484.335182,100,300.638839
483.920082,100,300.793791
470.69869,100,300.967044
517.600059,100,301.14488
484.160213,100,301.368788
487.839938,100,301.601484
518.900955,100,301.771367
504.527412,100,314.669395
498.600487,100,314.82056
514.313731,100,314.969092
515.956498,100,315.126088
499.966271,100,315.318101
498.340109,100,315.577329
419.722899,100,315.733339
506.564681,100,315.925307
511.577542,100,316.073698
492.579418,100,316.244307
513.620898,100,327.040544
501.762542,100,327.203707
472.142659,100,327.375982
423.879767,100,327.586285
461.435369,100,327.811329
467.63523,100,327.97496
517.627706,100,328.172267
461.003774,100,328.337441
517.039692,100,328.495592
482.039175,100,328.664657
491.547921,100,339.911302
464.250544,100,340.070999
465.337351,100,340.244582
512.19461,100,340.405238
519.408484,100,340.577946
515.893349,100,340.760571
457.312053,100,340.945883
487.194007,100,341.110312
481.858598,100,341.283882
491.56602,100,341.455042
444.335108,100,354.152878
501.825084,100,354.340143
476.202191,100,354.516737
516.596338,100,354.717136
497.092328,100,354.903135
519.530076,100,355.0779
503.969664,100,355.25412
511.760531,100,355.422284
505.72436,100,355.581024
476.45726,100,355.806819
424.641067,100,368.450786
502.094187,100,368.606226
508.82002,100,368.764642
501.089336,100,368.920755
491.428172,100,369.072761
441.318445,100,369.222522
490.581234,100,369.369414
509.831836,100,369.514525
483.015487,100,369.678913
517.090663,100,369.94453
460.278631,100,381.759319
513.775647,100,381.993847
445.6322,100,382.224786
394.839869,100,382.44449
473.123894,100,382.626534
497.838681,100,382.79588
