#{"t_start": 1784411697.6606822, "env_id": "None"}
r,l,t
103.933143,100,1.511469
190.100383,100,1.651475
93.411984,100,1.839498
134.340655,100,2.053265
185.618442,100,2.320069
155.366965,100,2.486194
126.027681,100,2.660236
255.264754,100,2.825393
153.31714,100,2.992442
187.980293,100,3.146765
181.759429,100,14.74137
212.13113,100,14.912592
158.979042,100,15.0683
204.763802,100,15.236587
141.182589,100,15.396504
170.991554,100,15.543654
166.76608,100,15.702852
168.611454,100,15.850209
182.867341,100,16.011802
145.581055,100,16.164349
147.400604,100,28.201942
159.363732,100,28.376972
233.067467,100,28.614253
165.125411,100,28.803331
155.601862,100,28.974442
199.307385,100,29.146905
241.544243,100,29.305637
198.379624,100,29.455031
193.322761,100,29.611548
199.920584,100,29.788723
215.241532,100,41.132776
193.794742,100,41.3014
153.410789,100,41.453349
188.468078,100,41.617845
193.24077,100,41.7889
186.529077,100,41.959201
179.845338,100,42.109228
232.094729,100,42.263008
173.937926,100,42.414637
212.311199,100,42.655669
273.139428,100,53.869965
209.571544,100,54.239438
196.926591,100,54.61098
223.558251,100,54.795481
229.519454,100,54.959192
187.50514,100,55.112751
194.570735,100,55.25353
150.231581,100,55.403341
190.778337,100,55.557229
218.750616,100,55.736934
162.073397,100,67.64817
234.062997,100,67.895412
171.031532,100,68.136241
191.546427,100,68.363651
228.004987,100,68.680424
223.920357,100,68.899819
128.980181,100,69.102036
170.528761,100,69.312574
162.026165,100,69.516803
240.0499,100,69.73451
231.97342,100,83.284783
101.907044,100,83.482528
176.842951,100,83.69344
216.353192,100,83.921614
132.426812,100,84.111865
220.58114,100,84.308638
166.184589,100,84.549691
159.71997,100,84.830034
223.361733,100,85.062825
204.905988,100,85.263212
246.313728,100,98.094135
222.914835,100,98.414762
216.052236,100,98.736998
233.35874,100,98.99295
234.381437,100,99.299339
169.188789,100,99.607187
241.928361,100,99.917369
191.156416,100,100.220663
193.146698,100,100.527657
173.112037,100,100.819609
188.425786,100,111.991619
228.800506,100,112.160354
178.358216,100,112.328026
186.892034,100,112.508129
199.936965,100,112.781866
228.23618,100,112.930923
174.301968,100,113.101858
206.861684,100,113.265284
241.499854,100,113.423066
245.76755,100,113.571375
201.49218,100,125.993124
160.761967,100,126.309543
205.567194,100,126.636701
174.2899,100,126.914429
272.951423,100,127.185244
199.994258,100,127.487572
227.617873,100,127.793776
168.883132,100,127.990745
266.003635,100,128.166447
247.034352,100,128.332713
167.036424,100,142.353244
253.957988,100,142.520302
194.329385,100,142.672822
223.391747,100,142.920472
244.239253,100,143.079959
243.869103,100,143.257412
249.095226,100,143.437308
270.816612,100,143.596977
166.020651,100,143.752388
230.497575,100,143.913272
206.12557,100,157.167392
195.484127,100,157.361806
203.191288,100,157.502322
224.37061,100,157.645647
196.216535,100,157.807346
274.110994,100,157.961914
242.287356,100,158.124178
198.213668,100,158.285908
207.351946,100,158.437763
216.959914,100,158.593503
234.153129,100,171.767322
197.794591,100,171.987048
173.716117,100,172.208811
268.245785,100,172.411475
231.585539,100,172.612271
268.21947,100,172.847623
159.934277,100,173.085636
191.484637,100,173.309571
218.919693,100,173.493764
176.628223,100,173.68088
291.718553,100,189.247427
278.719505,100,189.428007
229.275444,100,189.594271
210.755421,100,189.794813
265.217696,100,189.97238
202.903353,100,190.176975
189.517827,100,190.365626
194.040216,100,190.55175
186.037227,100,190.724813
220.900009,100,191.034724
269.247061,100,206.884013
202.317419,100,207.050886
133.466411,100,207.3923
240.848908,100,207.744129
271.703598,100,208.129999
246.124114,100,208.519521
274.166385,100,208.906313
234.735611,100,209.306194
231.910391,100,209.650404
235.384995,100,209.955453
276.948543,100,223.923946
295.301235,100,224.287216
225.035911,100,224.648644
204.099729,100,225.023995
203.471927,100,225.370831
211.405082,100,225.693805
244.960409,100,225.886039
255.656014,100,226.043435
201.790246,100,226.193578
227.342884,100,226.345341
224.996492,100,237.789904
209.698618,100,237.953722
213.17256,100,238.11227
204.802679,100,238.266416
240.272753,100,238.433373
252.391115,100,238.598012
245.79078,100,238.762259
276.604364,100,238.935543
318.737806,100,239.09488
233.556362,100,239.36933
235.843624,100,252.231639
241.495864,100,252.393374
234.867045,100,252.554578
212.47442,100,252.709834
241.838457,100,252.883437
254.316515,100,253.049447
226.8368,100,253.281943
187.657674,100,253.473731
251.806615,100,253.6514
242.980782,100,253.818034
283.747352,100,265.101067
228.778049,100,265.366194
297.325889,100,265.542867
263.91544,100,265.718549
289.263333,100,265.865006
245.047725,100,266.005907
262.601915,100,266.150949
212.613039,100,266.300245
277.233937,100,266.444672
236.913105,100,266.588273
224.687761,100,279.808529
300.45703,100,279.986832
205.23753,100,280.154225
285.601823,100,280.330521
312.562552,100,280.498823
250.222371,100,280.664642
253.679334,100,280.850255
265.115098,100,281.024826
220.118944,100,281.250947
216.105321,100,281.487373
204.44107,100,295.093915
218.347581,100,295.283437
292.219992,100,295.601358
224.005815,100,295.846154
336.373163,100,296.064572
204.215218,100,296.270059
240.270522,100,296.464609
272.825681,100,296.652796
283.239621,100,296.824642
247.744224,100,296.999396
252.79734,100,309.639426
179.693132,100,309.818844
256.144213,100,309.966584
280.325437,100,310.120126
200.752024,100,310.263932
241.826062,100,310.416272
235.989899,100,310.568892
199.870543,100,310.723908
188.557876,100,310.879795
260.232364,100,311.033364
259.873263,100,322.212964
228.562543,100,322.364903
225.582766,100,322.52547
289.057081,100,322.677354
229.019507,100,322.844592
285.79288,100,323.00254
228.832138,100,323.175713
197.423014,100,323.344775
258.061786,100,323.605178
257.203274,100,323.774607
275.742763,100,335.928684
262.801348,100,336.078917
210.179153,100,336.226825
228.993974,100,336.383125
253.533261,100,336.542864
223.413516,100,336.719294
280.507201,100,336.882816
230.455916,100,337.043065
194.399113,100,337.20219
254.841643,100,337.407787
235.650102,100,352.077515
183.497946,100,352.235805
221.152402,100,352.40456
308.149004,100,352.558942
301.740493,100,352.706974
300.153589,100,352.861932
265.054226,100,353.014293
267.36963,100,353.173352
287.647602,100,353.314857
201.06267,100,353.46254
285.57166,100,364.959594
296.714626,100,365.125911
249.534943,100,365.281954
195.52485,100,365.428473
273.083612,100,365.568772
289.006956,100,365.718573
265.423245,100,365.975223
279.975897,100,366.15238
288.399223,100,366.323621
237.537025,100,366.480011
331.550678,100,378.271219
256.800323,100,378.466534
299.991855,100,378.652721
241.160444,100,378.854551
268.394199,100,379.029437
206.150137,100,379.180819
240.323978,100,379.349504
236.168925,100,379.50623
297.525172,100,379.682542
245.9869,100,379.921157
305.600816,100,393.612537
194.330698,100,393.990652
