#{"t_start": 1784411697.6613934, "env_id": "None"}
r,l,t
191.610174,100,1.510871
189.837776,100,1.650875
169.32484,100,1.839003
177.296935,100,2.057304
238.45796,100,2.319601
168.647239,100,2.485586
182.533172,100,2.659675
200.353965,100,2.824907
122.512826,100,2.991838
181.951868,100,3.146168
106.208118,100,14.740774
180.860766,100,14.911977
144.353569,100,15.067719
154.950412,100,15.235983
203.553264,100,15.395895
222.751446,100,15.543056
223.169793,100,15.702266
183.270912,100,15.849615
188.632462,100,16.011203
252.993528,100,16.163756
190.34917,100,28.201357
157.261028,100,28.376361
204.135522,100,28.613789
194.89491,100,28.802748
150.310961,100,28.973848
207.984999,100,29.146792
217.422524,100,29.305026
129.439598,100,29.454516
227.850019,100,29.610943
179.887384,100,29.788117
117.191975,100,41.132168
226.810123,100,41.300788
189.785038,100,41.452741
206.670288,100,41.617262
189.388085,100,41.788308
217.466879,100,41.958602
158.718543,100,42.108639
197.328544,100,42.262446
201.331988,100,42.414047
178.032701,100,42.655162
190.990553,100,53.869685
207.900573,100,54.238864
206.342123,100,54.610579
188.645185,100,54.794876
252.949533,100,54.958625
241.446401,100,55.112157
189.447868,100,55.252935
164.956618,100,55.402751
262.366935,100,55.556647
224.58392,100,55.736336
214.35375,100,67.647649
181.28317,100,67.89493
209.275746,100,68.135648
229.979054,100,68.363041
264.640944,100,68.679815
213.076042,100,68.899261
189.645332,100,69.101503
188.125895,100,69.311994
244.995854,100,69.516327
179.414518,100,69.733899
195.971169,100,83.284184
235.883018,100,83.481923
186.628832,100,83.693144
161.184633,100,83.921006
235.60663,100,84.111259
176.7353,100,84.308045
188.810826,100,84.549196
159.199923,100,84.829542
191.461201,100,85.062224
244.667155,100,85.26261
199.419034,100,98.093774
240.938806,100,98.414299
243.320274,100,98.736566
221.183959,100,98.9925
221.805149,100,99.29889
183.821758,100,99.606766
207.11133,100,99.916972
250.137044,100,100.220216
162.322938,100,100.527228
212.317189,100,100.819099
171.589422,100,111.991128
197.434496,100,112.15975
258.687954,100,112.327448
265.811012,100,112.507716
229.625387,100,112.781255
228.810126,100,112.930337
219.761035,100,113.101273
240.719016,100,113.264696
292.283312,100,113.422563
208.300289,100,113.570885
230.848627,100,125.99268
256.08576,100,126.309079
154.380379,100,126.636297
233.047439,100,126.913908
143.528725,100,127.184803
196.057241,100,127.487111
197.433161,100,127.79317
184.416912,100,127.990258
195.195864,100,128.165911
206.168618,100,128.332234
216.406837,100,142.35266
205.193174,100,142.51972
215.397132,100,142.672223
204.205408,100,142.920005
163.704452,100,143.079353
166.340172,100,143.256941
250.785472,100,143.436738
249.757442,100,143.596385
255.48418,100,143.751787
236.322943,100,143.912676
248.44305,100,157.166789
258.814982,100,157.361222
249.450349,100,157.501722
192.576627,100,157.645062
202.922704,100,157.806776
274.520458,100,157.961321
181.604564,100,158.123581
267.039352,100,158.285318
236.424172,100,158.437161
201.359429,100,158.592905
241.023122,100,171.766881
265.815669,100,171.986552
221.19771,100,172.208205
220.719104,100,172.410903
160.361041,100,172.61173
206.585002,100,172.847145
254.911052,100,173.085178
251.725602,100,173.308967
164.817996,100,173.493163
171.028207,100,173.680375
283.935935,100,189.246833
232.499946,100,189.427497
209.950375,100,189.593678
161.830276,100,189.794209
313.097562,100,189.971788
227.734867,100,190.176471
270.628799,100,190.365042
261.703523,100,190.551145
257.614145,100,190.724326
208.314772,100,191.034171
260.123555,100,206.88343
256.269868,100,207.050294
195.157766,100,207.39182
293.430319,100,207.743824
204.339504,100,208.129597
234.655771,100,208.519225
264.131661,100,208.905746
312.210125,100,209.305919
213.270914,100,209.649908
243.772534,100,209.955004
201.858755,100,223.923668
193.993428,100,224.286777
230.091563,100,224.648212
240.070718,100,225.023556
238.039422,100,225.370453
266.865375,100,225.693386
273.489668,100,225.885449
257.874128,100,226.042834
210.494507,100,226.192988
211.27671,100,226.344746
179.28145,100,237.789292
235.968929,100,237.953127
237.820944,100,238.111677
317.017983,100,238.265817
257.788207,100,238.432776
213.583342,100,238.5975
245.398742,100,238.761858
232.884033,100,238.934932
182.281681,100,239.094332
187.104641,100,239.368742
232.580052,100,252.231068
267.816598,100,252.392774
269.686083,100,252.554199
253.23419,100,252.709252
195.910725,100,252.8829
255.491304,100,253.048851
196.915214,100,253.281503
287.168401,100,253.473132
224.966384,100,253.650826
258.755551,100,253.817644
271.615139,100,265.100579
240.516359,100,265.365627
293.83674,100,265.542272
255.362076,100,265.717942
301.30135,100,265.86451
286.705039,100,266.005306
273.387299,100,266.150403
190.337962,100,266.299659
215.625239,100,266.44406
241.767622,100,266.587694
316.538834,100,279.807969
245.53251,100,279.986239
279.036292,100,280.153644
247.382023,100,280.329909
322.126299,100,280.498228
268.902199,100,280.664143
255.343027,100,280.8498
190.998511,100,281.024222
208.925071,100,281.250529
240.517277,100,281.486768
289.131038,100,295.093423
290.64475,100,295.282851
236.8056,100,295.600755
182.289421,100,295.845611
288.580021,100,296.063972
288.512726,100,296.269479
287.732301,100,296.464141
315.384562,100,296.652261
251.753952,100,296.824178
207.138041,100,296.998785
230.147623,100,309.638825
274.830674,100,309.818264
273.755577,100,309.965986
260.788556,100,310.11953
303.767691,100,310.263329
227.27232,100,310.415688
243.850157,100,310.568295
322.933425,100,310.723313
230.932063,100,310.879198
270.286924,100,311.032773
182.196042,100,322.212406
205.535691,100,322.364309
202.374516,100,322.524863
234.36493,100,322.676759
267.750025,100,322.843996
230.287605,100,323.001938
249.002031,100,323.175123
265.791199,100,323.344419
232.117749,100,323.604701
195.977633,100,323.774014
243.545112,100,335.928093
236.695581,100,336.078327
301.707845,100,336.226247
180.052956,100,336.382534
229.583301,100,336.54227
305.620067,100,336.7187
209.235788,100,336.882215
306.318379,100,337.04255
300.613331,100,337.201678
267.998591,100,337.407319
205.659418,100,352.076931
296.616017,100,352.235205
239.366242,100,352.403955
221.563396,100,352.558331
271.870578,100,352.706408
246.642766,100,352.861335
267.254095,100,353.013693
248.292394,100,353.172759
260.130767,100,353.314251
323.416885,100,353.461944
227.690255,100,364.959001
222.878799,100,365.125316
236.34567,100,365.281388
226.458446,100,365.427873
299.349771,100,365.56818
302.71344,100,365.717967
288.01933,100,365.974736
199.689495,100,366.15179
314.667569,100,366.323046
270.37521,100,366.479532
228.979222,100,378.270772
235.485706,100,378.46596
252.923202,100,378.652113
301.840281,100,378.853945
361.498862,100,379.028828
229.316583,100,379.180212
313.345174,100,379.348905
320.112012,100,379.505645
254.295442,100,379.681942
289.096105,100,379.920661
289.724014,100,393.61226
280.350704,100,393.990159
237.559314,100,394.285939
240.054396,100,394.667004
322.129138,100,395.038063
307.53699,100,395.39551
248.736936,100,395.770462
266.008619,100,396.152838
241.8848,100,396.447217
204.720522,100,396.636444
315.25586,100,409.330318
292.609969,100,409.71907
282.798081,100,410.098361
306.884687,100,410.452095
267.394802,100,410.871219
322.234642,100,411.196692
249.916195,100,411.523113
217.93886,100,411.848456
328.053975,100,412.167067
288.200841,100,412.434547
271.523391,100,427.338768
300.999684,100,427.503267
250.96409,100,427.689316
236.409866,100,427.894018
180.567578,100,428.209992
231.073294,100,428.408462
262.185463,100,428.591916
243.277768,100,428.774727
298.77452,100,428.958926
237.868326,100,429.145961
249.786972,100,440.851807
320.711935,100,441.00799
278.830511,100,441.156698
282.633609,100,441.306702
266.195558,100,441.450114
268.99582,100,441.597276
269.314616,100,441.749465
187.643897,100,441.909457
225.2147,100,442.187608
318.772574,100,442.351758
275.371309,100,454.39845
265.731087,100,454.589566
276.760375,100,454.770522
267.792945,100,454.925837
313.789806,100,455.06661
293.964878,100,455.227209
236.815237,100,455.387545
237.775634,100,455.562342
261.154013,100,455.728737
303.448622,100,455.879287
248.604238,100,467.313289
292.646687,100,467.506544
233.762524,100,467.712084
307.105439,100,467.894821
248.915958,100,468.064238
237.082502,100,468.229355
230.866845,100,468.395837
214.095522,100,468.559534
269.395435,100,468.829436
291.502689,100,469.057871
309.626328,100,479.901144
309.422529,100,480.049475
238.044845,100,480.194494
245.210608,100,480.338054
319.10222,100,480.476338
297.033214,100,480.639741
269.469316,100,480.895165
311.513841,100,481.05113
278.039088,100,481.230668
390.712136,100,481.399036
295.58641,100,491.935626
274.788252,100,492.090041
333.0813,100,492.240433
277.270279,100,492.398628
249.31788,100,492.564662
242.160228,100,492.8048
306.522891,100,492.984607
271.899501,100,493.156068
294.085003,100,493.309266
264.39455,100,493.460498
271.858867,100,504.590147
323.531041,100,504.900044
293.847338,100,505.080769
229.367774,100,505.291082
352.078923,100,505.48753
290.112306,100,505.681187
294.310328,100,505.88026
336.937799,100,506.054449
316.78938,100,506.221513
356.578218,100,506.394258
217.834577,100,520.362883
327.818351,100,520.527756
236.306845,100,520.782248
337.877782,100,521.008251
283.99439,100,521.197962
236.630576,100,521.392211
215.223011,100,521.586043
319.141887,100,521.804762
223.048117,100,522.006707
308.389723,100,522.205881
289.910906,100,534.863226
329.473422,100,535.009019
236.926226,100,535.179525
294.272307,100,535.34376
297.923641,100,535.487003
321.283305,100,535.660285
276.342037,100,535.837749
287.699703,100,535.992551
258.253298,100,536.162951
199.490061,100,536.314957
218.816744,100,549.428679
261.175637,100,549.571758
320.555685,100,549.725604
221.4148,100,549.891252
227.175037,100,550.057131
265.948444,100,550.205962
286.580093,100,550.362416
309.095521,100,550.508549
332.058656,100,550.703396
254.594558,100,550.977669
318.181788,100,562.306569
280.512283,100,562.461614
269.068366,100,562.626804
267.165323,100,562.88798
254.34334,100,563.064507
279.485257,100,563.204252
278.401342,100,563.351245
240.960149,100,563.493968
314.317931,100,563.645727
258.811799,100,563.803803
300.407455,100,574.686846
219.331284,100,574.838773
223.842192,100,575.069633
324.837359,100,575.258206
276.73795,100,575.427955
243.371729,100,575.589192
234.218144,100,575.736701
284.388679,100,575.881158
371.01518,100,576.027821
269.020939,100,576.185115
285.917986,100,589.705115
282.058187,100,589.863521
284.475515,100,590.010608
257.165585,100,590.158683
231.197613,100,590.300979
310.09285,100,590.443802
260.662109,100,590.59809
292.163849,100,590.761414
312.032526,100,590.921
284.608204,100,591.177734
342.211741,100,601.796864
283.609901,100,601.946012
268.824079,100,602.101295
280.51609,100,602.256613
289.268566,100,602.404975
285.605157,100,602.552486
258.207685,100,602.706603
254.759854,100,602.85926
248.631658,100,603.061136
241.024611,100,603.281429
293.882811,100,614.77194
292.487285,100,614.98169
360.728345,100,615.254632
191.395124,100,615.429064
324.787518,100,615.635036
285.663941,100,615.844025
272.532261,100,616.023328
289.016326,100,616.205814
256.898182,100,616.395036
289.894421,100,616.581353
307.296212,100,627.423418
315.001078,100,627.574975
341.254635,100,627.734782
225.884303,100,627.957556
264.070747,100,628.211203
339.456151,100,628.456955
262.938672,100,628.764216
199.14693,100,629.07993
331.88479,100,629.359111
292.659228,100,629.649216
363.001572,100,643.294212
279.539536,100,643.600042
291.501061,100,643.76566
