#{"t_start": 1784411697.6596267, "env_id": "None"}
r,l,t
239.096045,100,1.512123
124.288904,100,1.652211
163.189429,100,1.839957
155.937529,100,2.053868
99.965022,100,2.320841
183.167291,100,2.48692
155.942778,100,2.660845
162.388707,100,2.825709
126.814285,100,2.993079
229.54889,100,3.147462
207.958944,100,14.741993
146.895135,100,14.913323
182.614916,100,15.068928
213.518065,100,15.237323
147.511286,100,15.397227
168.049952,100,15.544392
198.122036,100,15.703591
149.046978,100,15.85094
138.306134,100,16.012538
150.109549,100,16.165071
240.085254,100,28.202668
204.175472,100,28.377703
172.223035,100,28.614708
186.650457,100,28.803947
210.427379,100,28.975065
184.71176,100,29.147646
223.118463,100,29.306373
180.724626,100,29.455703
152.120912,100,29.612203
174.882336,100,29.78923
207.042427,100,41.133508
174.535459,100,41.302108
178.942235,100,41.454042
190.466051,100,41.618575
200.453527,100,41.789636
213.898126,100,41.959864
210.739303,100,42.109945
174.370403,100,42.263746
222.101148,100,42.415368
187.218424,100,42.656231
189.790039,100,53.870553
227.816995,100,54.239705
225.419902,100,54.611408
158.882903,100,54.796182
196.550466,100,54.959738
259.268049,100,55.113501
193.742456,100,55.254282
213.144041,100,55.404064
180.734616,100,55.557879
197.549724,100,55.737654
190.704547,100,67.648539
177.213958,100,67.895989
161.562235,100,68.136953
269.40739,100,68.364378
170.186123,100,68.681087
197.74067,100,68.900358
217.832366,100,69.102677
174.820287,100,69.313057
209.695484,100,69.517537
280.048266,100,69.735142
210.802501,100,83.285329
191.578861,100,83.483174
230.725929,100,83.693883
233.396004,100,83.922188
203.657489,100,84.112594
138.551672,100,84.309095
138.155405,100,84.549917
185.656214,100,84.830766
232.23969,100,85.063556
210.174262,100,85.263896
137.006194,100,98.094513
219.201349,100,98.415216
219.291558,100,98.737511
188.414087,100,98.993461
188.104075,100,99.29974
168.18247,100,99.607593
166.570653,100,99.917769
150.077499,100,100.221076
235.320557,100,100.528041
178.03942,100,100.820087
176.93836,100,111.992352
156.897495,100,112.160921
204.748186,100,112.3286
178.4186,100,112.508591
157.115336,100,112.782606
246.895003,100,112.931656
235.879424,100,113.102574
175.516098,100,113.265887
203.394817,100,113.423812
231.966976,100,113.571783
189.118311,100,125.993492
209.336111,100,126.309957
191.320207,100,126.637244
180.689204,100,126.914869
180.771032,100,127.185671
194.369314,100,127.487959
183.1075,100,127.794538
252.985218,100,127.991101
220.027068,100,128.167177
233.793607,100,128.333188
164.511967,100,142.353949
184.276351,100,142.520783
251.827141,100,142.673567
228.396579,100,142.920869
255.422024,100,143.080674
262.214736,100,143.257825
199.205988,100,143.438021
226.241143,100,143.597715
221.424359,100,143.753003
223.971155,100,143.913875
224.579716,100,157.168086
206.46489,100,157.362443
226.567511,100,157.50303
248.758061,100,157.646376
270.377531,100,157.808007
238.973605,100,157.962652
236.377285,100,158.124867
189.932797,100,158.286659
171.255967,100,158.438515
218.426808,100,158.594225
204.905203,100,171.76773
253.3779,100,171.987642
226.478314,100,172.209556
245.68237,100,172.411797
241.141494,100,172.612922
209.659209,100,172.84815
241.970792,100,173.086368
249.09217,100,173.31009
160.916379,100,173.494424
209.733516,100,173.681637
268.584118,100,189.247989
226.95717,100,189.428746
191.881565,100,189.594891
229.328636,100,189.795421
215.077654,100,189.972907
224.226791,100,190.177533
277.346273,100,190.366201
267.109715,100,190.552511
277.247171,100,190.725301
201.826666,100,191.035232
223.926409,100,206.884659
273.735734,100,207.051623
212.745123,100,207.392723
197.498623,100,207.744528
189.325711,100,208.130222
230.281527,100,208.519845
266.762487,100,208.906627
228.239833,100,209.306735
212.318707,100,209.650778
208.985747,100,209.955803
171.831708,100,223.924342
271.217578,100,224.287493
305.578464,100,224.64892
287.122835,100,225.024398
242.47056,100,225.371109
257.014867,100,225.694023
197.094982,100,225.886797
245.71453,100,226.044181
187.292313,100,226.194107
213.732849,100,226.345942
247.331749,100,237.790673
212.335852,100,237.954475
279.073784,100,238.11289
268.799886,100,238.267107
166.182202,100,238.43406
200.929188,100,238.598749
257.022809,100,238.762926
254.970909,100,238.93626
236.734369,100,239.095625
299.910418,100,239.369942
228.432071,100,252.23231
320.603655,100,252.394082
235.833592,100,252.555296
280.491027,100,252.710571
172.906052,100,252.884085
253.627889,100,253.050074
162.469099,100,253.282342
277.320446,100,253.474469
262.680947,100,253.651933
192.861691,100,253.818647
296.841434,100,265.101794
267.750516,100,265.366845
230.569214,100,265.543535
176.0641,100,265.719286
245.257529,100,265.865757
232.960679,100,266.006665
202.497358,100,266.151638
273.046499,100,266.300937
221.953016,100,266.445418
197.391711,100,266.588981
256.703453,100,279.809271
225.651921,100,279.987579
242.845284,100,280.154887
250.722694,100,280.331105
260.552245,100,280.499543
295.336188,100,280.665371
258.614005,100,280.850965
228.866727,100,281.025427
193.528573,100,281.251299
220.751979,100,281.487895
195.664405,100,295.094652
282.079823,100,295.283714
198.932625,100,295.60184
294.120148,100,295.846607
296.436735,100,296.064892
308.313331,100,296.270525
352.638251,100,296.465042
259.861283,100,296.653447
222.927917,100,296.825384
240.655264,100,297.000113
274.128275,100,309.640035
264.592349,100,309.819577
217.383048,100,309.967331
231.350745,100,310.120842
178.725707,100,310.264678
214.427918,100,310.416978
205.330161,100,310.569602
255.965521,100,310.724616
182.74099,100,310.880529
229.54129,100,311.033979
243.639208,100,322.2137
317.447947,100,322.365649
217.235143,100,322.526043
238.690915,100,322.677981
202.324845,100,322.845323
207.671528,100,323.003177
257.119923,100,323.176445
253.069035,100,323.345277
293.271849,100,323.605806
287.18593,100,323.77533
264.669245,100,335.92942
224.199975,100,336.079628
272.308095,100,336.227562
251.221627,100,336.383839
254.455156,100,336.543529
210.222911,100,336.719916
322.783959,100,336.883434
296.010784,100,337.043806
228.250992,100,337.202914
356.838816,100,337.40827
293.286637,100,352.078244
204.29614,100,352.236389
257.480657,100,352.405261
342.794245,100,352.559707
261.466552,100,352.70771
284.992195,100,352.862664
247.21839,100,353.014937
272.280727,100,353.174057
248.762071,100,353.315572
266.757937,100,353.463291
266.370582,100,364.960269
