#{"t_start": 1784411697.663439, "env_id": "None"}
r,l,t
204.950435,100,1.50927
163.144724,100,1.64921
184.309627,100,1.837763
141.313162,100,2.056144
206.500177,100,2.317961
147.209475,100,2.483912
219.430111,100,2.658063
187.153612,100,2.823534
158.594954,100,2.990244
148.29401,100,3.144596
178.181969,100,14.73911
146.098953,100,14.910311
166.977294,100,15.066543
168.230639,100,15.234313
206.876265,100,15.394222
194.779732,100,15.541541
211.74191,100,15.700753
152.345393,100,15.847955
160.399836,100,16.009636
191.219397,100,16.162082
177.114058,100,28.199803
186.782822,100,28.374768
249.006114,100,28.61362
195.251056,100,28.801131
166.786884,100,28.972182
157.07065,100,29.145293
219.221633,100,29.303475
152.064099,100,29.452863
229.708101,100,29.609547
166.546325,100,29.786577
174.532985,100,41.130561
197.611102,100,41.299121
193.849016,100,41.451098
270.261583,100,41.615721
264.690238,100,41.78692
172.631238,100,41.956949
189.79982,100,42.106985
198.15147,100,42.26079
243.031875,100,42.4124
196.325995,100,42.654061
174.338958,100,53.869121
244.770192,100,54.237847
132.314884,100,54.609514
218.934448,100,54.793236
245.177869,100,54.957268
213.927859,100,55.110581
179.567955,100,55.251288
158.741955,100,55.401079
161.997333,100,55.55499
198.45859,100,55.734971
137.588222,100,67.646018
109.347805,100,67.893347
282.884482,100,68.134355
211.657178,100,68.361677
190.626183,100,68.678463
235.459738,100,68.897825
197.247007,100,69.100143
272.699372,100,69.310688
197.506651,100,69.514825
176.842994,100,69.732248
225.546667,100,83.282584
229.236118,100,83.480463
201.457533,100,83.691668
141.742473,100,83.919455
193.635548,100,84.109867
205.959894,100,84.306702
214.740225,100,84.548115
209.067821,100,84.828073
220.485042,100,85.060851
193.74227,100,85.260988
219.356334,100,98.092795
197.141306,100,98.413234
194.355549,100,98.735345
170.647591,100,98.991471
203.88296,100,99.297788
193.322274,100,99.605778
177.511328,100,99.91601
192.35045,100,100.219189
226.513865,100,100.52626
196.808548,100,100.817782
190.472664,100,111.989808
210.025818,100,112.15808
160.796053,100,112.325807
173.819147,100,112.506588
247.61579,100,112.779634
153.908573,100,112.928885
195.169624,100,113.099638
229.525176,100,113.263026
140.912277,100,113.420921
165.946842,100,113.569655
204.452894,100,125.991687
188.2886,100,126.308032
214.934324,100,126.63514
197.346499,100,126.912632
242.69584,100,127.183789
221.569511,100,127.486044
209.42487,100,127.791865
221.227541,100,127.989227
238.531476,100,128.164445
225.717386,100,128.330759
213.860307,100,142.351018
228.185377,100,142.518099
211.321629,100,142.670692
208.207341,100,142.91877
187.881734,100,143.077846
243.27081,100,143.255909
233.116669,100,143.435138
190.476112,100,143.59474
290.589904,100,143.750159
228.463434,100,143.911019
207.638071,100,157.165341
187.742905,100,157.35967
208.013237,100,157.500063
208.960364,100,157.643631
198.450762,100,157.80523
232.647177,100,157.959771
227.186833,100,158.121995
162.082177,100,158.28377
241.510257,100,158.435646
215.061321,100,158.591432
165.734509,100,171.765297
235.601004,100,171.985052
217.878663,100,172.207038
218.498439,100,172.409253
180.142653,100,172.610251
205.404562,100,172.845947
186.178941,100,173.083648
207.478995,100,173.308979
205.115396,100,173.49183
209.907905,100,173.678835
260.557473,100,189.245442
259.956516,100,189.425876
249.289706,100,189.592117
198.284319,100,189.792753
212.860538,100,189.970135
233.739724,100,190.175248
236.375192,100,190.363606
212.660389,100,190.549529
254.480368,100,190.723217
